_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
10,steering_static,steer_left_static,11,0.0,-10.0,11,6.8,steering_static,-10.0,-10.0,5.8,-10.0,1.0,18.0,steer_left_static,DIAG_STEER,52,11,7.5,steering_static,7.5,False,0.0,steer_left_static,DIAG_MOTOR,53,1.7354243786438652,1.6204999685287476,-89,0.6005286064412859,0.4472444951534271,0.4246325852142441,0.17589602122704187,0.09356452524662018,0.054824740000000004,DIAG_NAV,55,avoidance,8.841999247670174,7.643386533856393,0.0,4.0,22.555806789547205,3.0946997366845608,3.0946997366845608,8.841999247670174,11,0.021318191737267088,-0.018433294695325814,steering_static,steer_left_static,0.010736823053094523,-0.17660983360540808,5.4738760199288095,5.5609383269047035,DIAG_POSE,56
11,steering_static,steer_left_static,12,0.0,-10.0,12,6.8,steering_static,-10.0,-10.0,5.8,-10.0,1.0,18.0,steer_left_static,DIAG_STEER,57,12,7.5,steering_static,7.5,False,0.0,steer_left_static,DIAG_MOTOR,58,1.7240784615278244,1.6104999780654907,-89,0.6010747293631236,0.4481521546840668,0.4232051660617192,0.17786956330140433,0.09308520704507828,0.001392519,DIAG_NAV,60,avoidance,8.876673690974712,7.617692989110946,0.0,6.0,22.550143297140796,3.1068357918411493,3.1068357918411493,8.876673690974712,12,0.02243200662382935,-0.018678281516619245,steering_static,steer_left_static,0.012450795877587963,-0.176852216284839,6.198830385520381,6.285892692496286,DIAG_POSE,61
12,steering_static,steer_left_static,13,0.0,-10.0,13,6.8,steering_static,-10.0,-10.0,5.8,-10.0,1.0,18.0,steer_left_static,DIAG_STEER,62,13,7.5,steering_static,7.5,False,0.0,steer_left_static,DIAG_MOTOR,63,1.7252059479554493,1.6127500534057617,-89,0.6003758271535238,0.4472092092037201,0.4240377581587025,0.1763380689948213,0.09259992837905884,0.025175038,DIAG_NAV,65,avoidance,8.865232020616531,7.632679646856644,0.0,6.0,22.5520121032993,3.102831207215786,3.102831207215786,8.865232020616531,13,0.029275383387601057,-0.02612081206557119,steering_static,steer_left_static,0.013259027249547013,-0.18429352729818488,6.198830385520381,6.285892692496286,DIAG_POSE,66
13,steering_static,steer_left_static,14,0.0,-10.0,14,6.8,steering_static,-10.0,-10.0,5.8,-10.0,1.0,18.0,steer_left_static,DIAG_STEER,67,14,7.5,steering_static,7.5,False,0.0,steer_left_static,DIAG_MOTOR,68,1.7159179051717122,1.6127500534057617,-89,0.5994207421938579,0.44760218262672424,0.4218429258056716,0.1775778163881863,0.09275217354297638,0.047727483,DIAG_NAV,70,avoidance,8.871250227093697,7.593172664502089,0.0,1.0,22.551029129574697,3.104937579482794,3.104937579482794,8.871250227093697,14,0.034583424918951826,-0.031703324186263385,steering_static,steer_left_static,0.013865267479346325,-0.18987512466652803,6.198830385520381,6.285892692496286,DIAG_POSE,71
14,steering_static,steer_center_static,15,0.0,0.0,15,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,72,15,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,73,1.7356129832889722,1.6269999742507935,-89,0.5999696877267625,0.44666242599487305,0.4220139615286409,0.1779557261981216,0.09341853857040405,0.070355639,DIAG_NAV,75,avoidance,8.831097185611725,7.596251307515536,0.0,3.0,22.55758745968342,3.0908840149641037,3.0908840149641037,8.831097185611725,15,0.03907194207298309,-0.036355076269507194,steering_static,steer_center_static,0.014370430601422178,-0.1945261145120815,6.198830385520381,6.285892692496286,DIAG_POSE,76
15,steering_static,steer_center_static,16,0.0,0.0,16,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,77,16,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,78,1.7382141662680584,1.6492500305175781,-89,0.5963191721174452,0.4458484649658203,0.4185352571844276,0.17778391493301765,0.09372318536043167,0.017765581000000003,DIAG_NAV,80,avoidance,8.803131990134716,7.533634629319696,0.0,4.0,22.562155108277995,3.0810961965471506,3.0810961965471506,8.803131990134716,16,0.04450987665491364,-0.04193725919279159,steering_static,steer_center_static,0.01497663508159698,-0.20010738273695924,6.198830385520381,6.285892692496286,DIAG_POSE,81
16,steering_static,steer_center_static,17,0.0,0.0,17,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,82,17,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,83,1.7408651787301768,1.6579999923706055,-89,0.595071413119634,0.4460042119026184,0.4174109109184321,0.17766050220120186,0.09375647455453873,0.040944233000000003,DIAG_NAV,85,avoidance,8.806193433701992,7.513396396531777,0.0,4.0,22.56165507249534,3.082167701795697,3.082167701795697,8.806193433701992,17,0.049257580498880085,-0.04654870884323811,steering_static,steer_center_static,0.01618055315132437,-0.204717008327519,6.198830385520381,6.285892692496286,DIAG_POSE,86
17,steering_static,steer_center_static,18,0.0,0.0,18,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,87,18,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,88,1.7364809720412544,1.6579999923706055,-89,0.6271666456823763,0.4453367590904236,0.4502299847708537,0.17693666091152266,0.09332584589719772,0.063775017,DIAG_NAV,90,avoidance,8.800272829830647,8.104139725875367,0.0,4.0,22.562622104460996,3.0800954904407263,3.0800954904407263,8.800272829830647,18,0.054783303535674094,-0.05186957905192507,steering_static,steer_center_static,0.017707101062250218,-0.21003556505119383,6.201576433047137,6.28863874002303,DIAG_POSE,91
18,steering_static,steer_center_static,19,0.0,0.0,19,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,92,19,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,93,1.751758878881281,1.6802500486373901,-89,0.5915386046875607,0.4472599923610687,0.41675163057770537,0.17478697410985536,0.09202425181865692,0.010961835000000001,DIAG_NAV,95,avoidance,8.880893513560295,7.501529350398696,0.0,2.0,22.54945405945182,3.1083127297461033,3.1083127297461033,8.880893513560295,19,0.02716995748063277,-0.019019020198017773,steering_static,steer_center_static,0.01943205914750749,-0.17718234715497966,6.998679467523004,7.085741774498916,DIAG_POSE,96
19,steering_static,steer_center_static,20,0.0,0.0,20,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,97,20,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,98,1.749585595997897,1.6797499656677246,-89,0.5913836129687049,0.4449617862701416,0.41671967964599477,0.17466393332271016,0.0925416350364685,0.033386779000000005,DIAG_NAV,100,avoidance,8.810503780841827,7.500954233627906,0.0,2.0,22.56095104912917,3.0836763232946396,3.0836763232946396,8.810503780841827,20,0.032256967415882534,-0.024480002241554895,steering_static,steer_center_static,0.021042921400144823,-0.18264088775750376,6.998679467523004,7.085741774498916,DIAG_POSE,101
20,steering_static,steer_center_static,21,0.0,0.0,21,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,102,21,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,103,1.6905000114440918,1.531000018119812,-89,0.5881647752089934,0.447223037481308,0.4138417789935003,0.17432299621549308,0.09289351105690002,0.0044200640000000005,DIAG_NAV,105,avoidance,8.858238160610199,7.449152021883005,0.0,5.0,22.553154433767002,3.1003833562135696,3.1003833562135696,8.858238160610199,21,0.03751692180087822,-0.029939904745939862,steering_static,steer_center_static,0.022653465213926912,-0.18809834930350522,6.998679467523004,7.085741774498916,DIAG_POSE,106
21,steering_static,steer_center_static,22,0.0,0.0,22,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,107,22,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,108,1.7118917057911556,1.5434999465942383,-89,0.5876889465884729,0.4463418424129486,0.4122023129978495,0.17548663359062344,0.09331017732620239,0.026739757000000003,DIAG_NAV,110,avoidance,8.825791627168655,7.419641633961291,0.0,2.0,22.55845403422912,3.0890270695090294,3.0890270695090294,8.825791627168655,22,0.041988340870195526,-0.03449218151044369,steering_static,steer_center_static,0.02399628061691392,-0.19264859088182698,6.998679467523004,7.085741774498916,DIAG_POSE,111
22,steering_static,steer_center_static,23,0.0,0.0,23,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,112,23,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,113,1.7198538035154343,1.5832500457763672,-89,0.5894386212934147,0.4486054480075836,0.41303746983966727,0.17640115145374746,0.09255174547433853,0.050136972,DIAG_NAV,115,avoidance,8.901342563331127,7.434674457114011,0.0,5.0,22.54611404798925,3.1154698971658945,3.1154698971658945,8.901342563331127,23,0.047422538989480685,-0.0399533761452857,steering_static,steer_center_static,0.02560720557902468,-0.19810734398061278,6.998679467523004,7.085741774498916,DIAG_POSE,116
23,steering_static,steer_center_static,24,0.0,0.0,24,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,117,24,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,118,1.7224806596835454,1.6047500371932983,-89,0.5795916776324428,0.44770920276641846,0.4013848486069779,0.1782068290254649,0.09283328056335449,0.07339269000000001,DIAG_NAV,120,avoidance,8.8718980550766,7.2249272749256015,0.0,3.0,22.550923317670822,3.1051643192768097,3.1051643192768097,8.8718980550766,24,0.051991788921047555,-0.04450305924531223,steering_static,steer_center_static,0.026949255911522686,-0.20265499305400672,6.998679467523004,7.085741774498916,DIAG_POSE,121
24,steering_static,steer_center_static,25,0.0,0.0,25,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,122,25,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,123,1.738550419392793,1.6367499828338623,-89,0.5975212673346202,0.44711950421333313,0.42143390058886776,0.17608736674575245,0.09270021319389343,0.001001107,DIAG_NAV,125,avoidance,8.860482275485992,7.58581021059962,0.0,4.0,22.552787895003952,3.1011687964200974,3.1011687964200974,8.860482275485992,25,0.05383104578623533,-0.04632611229512025,steering_static,steer_center_static,0.02748701401420069,-0.20447723107156426,6.998679467523004,7.085741774498916,DIAG_POSE,126
25,steering_static,steer_center_static,26,0.0,0.0,26,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,127,26,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,128,1.7413376517917798,1.6582499742507935,-89,0.5988709529240926,0.44544848799705505,0.42364468805345834,0.17522626487063428,0.0933413878083229,0.043273517000000004,DIAG_NAV,130,avoidance,8.802677504718304,7.62560438496225,0.0,4.0,22.56222934089601,3.0809371266514063,3.0809371266514063,8.802677504718304,26,0.039131123875843096,-0.02537717571897964,steering_static,steer_center_static,0.02982516490594923,-0.183524717431424,6.85522152710621,6.942283834082129,DIAG_POSE,131
26,steering_static,steer_center_static,27,0.0,0.0,27,6.8,steering_static,0.0,0.0,6.8,0.0,1.0,18.0,steer_center_static,DIAG_STEER,132,27,7.5,steering_static,7.5,False,0.0,steer_center_static,DIAG_MOTOR,133,1.7022891807556153,1.5334999561309814,-89,0.588211752474308,0.4464437663555145,0.4124240474958046,0.17578770497850343,0.09236369282007217,0.06620176400000001,DIAG_NAV,135,avoidance,8.852001838386059,7.423632854924483,0.0,5.0,22.55417303306361,3.0982006434351206,3.0982006434351206,8.852001838386059,27,0.036855703935006374,-0.019366864575247108,steering_static,steer_center_static,0.03138648819373553,-0.17751202687902734,6.79871719702237,6.885779503998261,DIAG_POSE,136
27,steering_static,steer_right_static,28,0.0,10.0,28,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,137,28,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,138,1.7217791676521301,1.6022499799728394,-89,0.5788938021937082,0.44730544090270996,0.40091653680535033,0.17797726538835787,0.09284864366054535,0.012933727,DIAG_NAV,140,avoidance,8.861419931054115,7.216497662496306,0.0,3.0,22.552634744594496,3.1014969758689404,3.1014969758689404,8.861419931054115,28,0.04049772850851323,-0.02392266909384119,steering_static,steer_right_static,0.03271309281819877,-0.1820658208481966,6.79871719702237,6.885779503998261,DIAG_POSE,141
28,steering_static,steer_right_static,29,0.0,10.0,29,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,142,29,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,143,1.7156832615534465,1.6022499799728394,-89,0.5997252808676825,0.44638800621032715,0.4233196577507685,0.17640562311691396,0.09234631806612015,0.036270229,DIAG_NAV,145,avoidance,8.851042203605175,7.619753839513834,0.0,6.0,22.554329773411155,3.0978647712618113,3.0978647712618113,8.851042203605175,29,0.04515298191445192,-0.029405734319886228,steering_static,steer_right_static,0.034309706469073706,-0.1875464663098309,6.79871719702237,6.885779503998261,DIAG_POSE,146
29,steering_static,steer_right_static,30,0.0,10.0,30,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,147,30,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,148,1.7156832615534465,1.6022499799728394,-89,0.5997252808676825,0.44638800621032715,0.4233196577507685,0.17640562311691396,0.09234631806612015,0.268714232,DIAG_NAV,150,avoidance,8.851042203605175,7.619753839513834,0.0,6.0,22.554329773411155,3.0978647712618113,3.0978647712618113,8.851042203605175,30,0.04515298191445192,-0.029405734319886228,steering_static,steer_right_static,0.034309706469073706,-0.1875464663098309,6.79871719702237,6.885779503998261,DIAG_POSE,151
30,steering_static,steer_right_static,31,0.0,10.0,31,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,152,31,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,153,1.736765830413155,1.631250023841858,-89,0.5982573469479878,0.44879865646362305,0.4196902792827755,0.1785670676652123,0.0928967073559761,0.00044271400000000003,DIAG_NAV,155,avoidance,8.897548727691174,7.55442502708996,0.0,3.0,22.54673370781044,3.1141420546919107,3.1141420546919107,8.897548727691174,31,0.045935581780712255,-0.03030091536145214,steering_static,steer_right_static,0.034570374218233335,-0.1884412522936807,6.79871719702237,6.885779503998261,DIAG_POSE,156
31,steering_static,steer_right_static,32,0.0,10.0,32,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,157,32,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,158,1.6906439304351806,1.5214999914169312,-89,0.5881622020493854,0.4450416564941406,0.41197128465097005,0.17619091739841536,0.09356336295604706,0.005494418,DIAG_NAV,160,avoidance,8.78695733845234,7.415483123717461,0.0,5.0,22.564796968052786,3.0754350684583187,3.0754350684583187,8.78695733845234,32,0.04296807218728431,-0.02025026068850053,steering_static,steer_right_static,0.037927721194209785,-0.1783854844445394,7.353260278521816,7.440322585497716,DIAG_POSE,161
32,steering_static,steer_right_static,33,0.0,10.0,33,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,162,33,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,163,1.7229530413945515,1.587499976158142,-89,0.606745262508807,0.44631102681159973,0.4285090345149354,0.17823622799387165,0.09305892139673233,0.06921227,DIAG_NAV,165,avoidance,8.831302635371685,7.713162621268837,0.0,3.0,22.557553902889293,3.0909559223800898,3.0909559223800898,8.831302635371685,33,0.03655335273957581,-0.013319001628633954,steering_static,steer_right_static,0.03406064271191456,-0.17146009350543226,6.35344892601853,6.440511232994436,DIAG_POSE,166
33,steering_static,steer_right_static,34,0.0,10.0,34,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,167,34,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,168,1.723934844136238,1.6137499809265137,-89,0.5955507616202037,0.4468053877353668,0.4184669645977956,0.17708379702240812,0.09331027418375015,0.010600628,DIAG_NAV,170,avoidance,8.837377838790417,7.53240536276032,0.0,4.0,22.556561619664233,3.093082243576646,3.093082243576646,8.837377838790417,34,0.04000970579397943,-0.01782943899922068,steering_static,steer_right_static,0.03584447211590128,-0.17596782550969886,6.35344892601853,6.440511232994436,DIAG_POSE,171
34,steering_static,steer_right_static,35,0.0,10.0,35,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,172,35,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,173,1.7022786855697631,1.5240000486373901,-89,0.5969194412231446,0.446230411529541,0.41845017820596697,0.17846926301717758,0.09279612451791763,0.046044323000000005,DIAG_NAV,175,avoidance,8.835857175290585,7.532103207707405,0.0,2.0,22.556809994702537,3.0925500113517046,3.0925500113517046,8.835857175290585,35,0.044501265689128176,-0.02324179184252856,steering_static,steer_right_static,0.03798499937598554,-0.18137693201658925,6.35344892601853,6.440511232994436,DIAG_POSE,176
35,steering_static,steer_right_static,36,0.0,10.0,36,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,177,36,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,178,1.6987758731842042,1.5240000486373901,-89,0.5887567312879995,0.4466444253921509,0.41229583830331945,0.1764608929846801,0.09314846992492676,0.068535778,DIAG_NAV,180,avoidance,8.837398886680603,7.42132508945975,0.0,5.0,22.556558181842167,3.093089610338211,3.093089610338211,8.837398886680603,36,0.04776253942436188,-0.02651212381642469,steering_static,steer_right_static,0.03976891298347675,-0.18464455706454205,6.35344892601853,6.440511232994436,DIAG_POSE,181
36,steering_static,steer_right_static,37,0.0,10.0,37,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,182,37,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,183,1.7450673372849175,1.662750005722046,-89,0.593984012471305,0.44682469964027405,0.4151431239897908,0.17884088848151414,0.09393678605556488,0.014506615,DIAG_NAV,185,avoidance,8.82219783961773,7.472576231816235,0.0,4.0,22.559041019529104,3.087769243866205,3.087769243866205,8.82219783961773,37,0.04390904986196396,-0.013164199971068831,steering_static,steer_right_static,0.041909195797755434,-0.17129336559589162,6.35344892601853,6.440511232994438,DIAG_POSE,186
37,steering_static,steer_right_static,38,0.0,10.0,38,6.8,steering_static,10.0,10.0,7.8,10.0,1.0,18.0,steer_right_static,DIAG_STEER,187,38,7.5,steering_static,7.5,False,0.0,steer_right_static,DIAG_MOTOR,188,1.7153922567764919,1.534999966621399,-89,0.5955875648392571,0.4451552927494049,0.41741686689308266,0.17817069794617446,0.0932396724820137,0.00041895200000000005,DIAG_NAV,190,avoidance,8.79789050668478,7.513503604075488,0.0,7.0,22.563011217241485,3.079261677339673,3.079261677339673,8.79789050668478,38,0.04452552056608719,-0.01406713790154508,steering_static,steer_right_static,0.04226629802488358,-0.172195761942999,6.35344892601853,6.440511232994438,DIAG_POSE,191
