_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
143,nav_dryrun,dryrun,144,1.7,0.0,144,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,717,144,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,718,1.7564740943908692,1.750749945640564,-89,0.0923844544107423,0.026796432211995125,-0.6270545180156535,0.7194389724263958,0.5026451349258423,0.028994591,DIAG_NAV,720,avoidance,-10.580089194700122,-11.286981324281763,0.0,0.0,22.271918764865646,-3.703031218145042,-3.703031218145042,-10.580089194700122,144,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,721
144,nav_dryrun,dryrun,145,1.7,0.0,145,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,722,145,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,723,1.735692777633667,1.750749945640564,-89,0.09251937726695164,0.0268805380910635,-0.6263980813981855,0.7189174586651372,0.5023951530456543,0.052043806000000005,DIAG_NAV,725,avoidance,-10.577986547723413,-11.27516546516734,0.0,0.0,22.272262197205176,-3.702295291703194,-3.702295291703194,-10.577986547723413,145,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,nav_dryrun,dryrun,146,1.7,0.0,146,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,727,146,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,728,1.7291638898849486,1.8042500019073486,-89,0.09045670510214918,0.026942512020468712,-0.6278319315729187,0.7182886366750679,0.5024542212486267,0.068593363,DIAG_NAV,730,avoidance,-10.576437199488282,-11.300974768312537,0.0,0.0,22.272515257416913,-3.7017530198208983,-3.7017530198208983,-10.576437199488282,146,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,nav_dryrun,dryrun,147,1.7,0.0,147,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,732,147,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,733,1.6856571960449218,1.7975000143051147,-89,0.08874097524904738,0.02714490331709385,-0.6310108759823968,0.7197518512314441,0.5024266242980957,0.046345340000000006,DIAG_NAV,735,avoidance,-10.571377417072654,-11.358195767683142,0.0,0.0,22.2733416885448,-3.6999820959754284,-3.6999820959754284,-10.571377417072654,147,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,nav_dryrun,dryrun,148,1.7,0.0,148,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,737,148,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,738,1.6841367435455323,1.7964999675750732,-89,0.08919472740415264,0.027219917625188828,-0.6244538384398408,0.7136485658439935,0.5023433566093445,0.069070849,DIAG_NAV,740,avoidance,-10.56950205937028,-11.240169091917135,0.0,0.0,22.273647996969522,-3.6993257207795973,-3.6993257207795973,-10.56950205937028,148,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,nav_dryrun,dryrun,149,1.7,0.0,149,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,742,149,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,743,1.6772464084625245,1.7940000295639038,-89,0.090922340166335,0.02729792334139347,-0.6261315220126918,0.7170538621790269,0.5031229853630066,0.004586417000000001,DIAG_NAV,745,avoidance,-10.567551916465163,-11.270367396228453,0.0,0.0,22.27396652031069,-3.6986431707628067,-3.6986431707628067,-10.567551916465163,149,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,nav_dryrun,dryrun,150,1.7,0.0,150,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,747,150,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,748,1.6800112628936767,1.7944999933242798,-89,0.09023173120530213,0.027347782626748085,-0.6256246187304164,0.7158563499357186,0.5034251809120178,0.039860941000000004,DIAG_NAV,750,avoidance,-10.566305434331298,-11.261243137147495,0.0,0.0,22.274170112392554,-3.698206902015954,-3.698206902015954,-10.566305434331298,150,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,nav_dryrun,dryrun,151,1.7,0.0,151,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,752,151,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,753,1.7573168468475342,1.7864999771118164,-89,0.0918004374366765,0.027282267808914185,-0.6280925096761362,0.7198929471128127,0.5062788724899292,0.062702247,DIAG_NAV,755,avoidance,-10.567943304777145,-11.305665174170452,0.0,0.0,22.273902593553068,-3.6987801566720004,-3.6987801566720004,-10.567943304777145,151,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,nav_dryrun,dryrun,152,1.7,0.0,152,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,757,152,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,758,1.759558081626892,1.7829999923706055,-89,0.09214015071298562,0.02717497944831848,-0.627548004190127,0.7196881549031127,0.5057092308998108,0.009236668,DIAG_NAV,760,avoidance,-10.570625513792038,-11.295864075422287,0.0,0.0,22.27346449941397,-3.699718929827213,-3.699718929827213,-10.570625513792038,152,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,nav_dryrun,dryrun,153,1.7,0.0,153,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,762,153,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,763,1.7570886421203613,1.774999976158142,-89,0.09111174298267738,0.027315665036439896,-0.6321263488601236,0.723238091842801,0.5045217275619507,0.008167416,DIAG_NAV,765,avoidance,-10.567108374089003,-11.378274279482225,0.0,0.0,22.274038965565463,-3.6984879309311505,-3.6984879309311505,-10.567108374089003,153,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,nav_dryrun,dryrun,154,1.7,0.0,154,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,767,154,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,768,1.7586966276168823,1.7677500247955322,-89,0.09205951713317749,0.02710798941552639,-0.6286188427212775,0.720678359854455,0.5024433732032776,0.004315544,DIAG_NAV,770,avoidance,-10.57230026461184,-11.315139168982995,0.0,0.0,22.273190956780066,-3.7003050926141436,-3.7003050926141436,-10.57230026461184,154,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,nav_dryrun,dryrun,155,1.7,0.0,155,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,772,155,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,773,1.757455711364746,1.7637499570846558,-89,0.0928324804294343,0.027197392657399178,-0.6266658769226542,0.7194983573520884,0.5051986575126648,0.026884588,DIAG_NAV,775,avoidance,-10.57006518356502,-11.279985784607776,0.0,0.0,22.273556020017715,-3.6995228142477568,-3.6995228142477568,-10.57006518356502,155,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,nav_dryrun,dryrun,156,1.7,0.0,156,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,777,156,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,778,1.754609513282776,1.7607500553131104,-89,0.0924320612102747,0.02700558304786682,-0.6269249034059399,0.7193569646162146,0.5024484395980835,0.050959035,DIAG_NAV,780,avoidance,-10.57486042380333,-11.284648261306918,0.0,0.0,22.272772797445455,-3.701201148331165,-3.701201148331165,-10.57486042380333,156,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,nav_dryrun,dryrun,157,1.7,0.0,157,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,782,157,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,783,1.7573782014846802,1.7515000104904175,-89,0.09303042683385167,0.026873914524912834,-0.6261894599552833,0.719219886789135,0.5026451945304871,0.07316127900000001,DIAG_NAV,785,avoidance,-10.57815213687718,-11.271410279195099,0.0,0.0,22.272235150976726,-3.7023532479070123,-3.7023532479070123,-10.57815213687718,157,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,nav_dryrun,dryrun,158,1.7,0.0,158,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,787,158,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,788,1.725734052658081,1.750249981880188,-89,0.09120473349649533,0.027297208085656166,-0.6276078011256223,0.7188125346221176,0.502304196357727,0.007557391,DIAG_NAV,790,avoidance,-10.567569797858596,-11.296940420261201,0.0,0.0,22.273963599683096,-3.698649429250508,-3.698649429250508,-10.567569797858596,158,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,nav_dryrun,dryrun,159,1.7,0.0,159,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,792,159,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,793,1.685255126953125,1.7990000247955322,-89,0.08957177586853504,0.027421843260526657,-0.6317874233001003,0.7213591991686353,0.5013992786407471,0.044141817,DIAG_NAV,795,avoidance,-10.564453918486834,-11.372173619401805,0.0,0.0,22.274472526647152,-3.6975588714703913,-3.6975588714703913,-10.564453918486834,159,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,nav_dryrun,dryrun,160,1.7,0.0,160,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,797,160,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,798,1.679766788482666,1.7929999828338623,-89,0.0915911735272875,0.026873324066400528,-0.6276299871650396,0.7192211606923271,0.5030730366706848,0.0157179,DIAG_NAV,800,avoidance,-10.578166898339987,-11.297339768970712,0.0,0.0,22.272232739937802,-3.702358414418995,-3.702358414418995,-10.578166898339987,160,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,nav_dryrun,dryrun,161,1.7,0.0,161,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,802,161,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,803,1.7554676342010498,1.7857500314712524,-89,0.09080366903514255,0.02685415744781494,-0.6296678404962899,0.7204715095314325,0.5060914158821106,0.037683993,DIAG_NAV,805,avoidance,-10.578646063804626,-11.334021128933218,0.0,0.0,22.272154476245245,-3.702526122331619,-3.702526122331619,-10.578646063804626,161,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,nav_dryrun,dryrun,162,1.7,0.0,162,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,807,162,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,808,1.758210105895996,1.774749994277954,-89,0.0926334532160385,0.027028072625398636,-0.6294352375701362,0.7220686907861747,0.5049054622650146,0.008598365,DIAG_NAV,810,avoidance,-10.574298184365034,-11.329834276262451,0.0,0.0,22.272864629887046,-3.7010043645277615,-3.7010043645277615,-10.574298184365034,162,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,nav_dryrun,dryrun,163,1.7,0.0,163,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,812,163,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,813,1.7578205156326294,1.7690000534057617,-89,0.09061338171801146,0.02690798044204712,-0.6329381896511597,0.7235515713691711,0.503221333026886,0.007670022,DIAG_NAV,815,avoidance,-10.577300488948822,-11.392887413720874,0.0,0.0,22.272374253471693,-3.7020551711320873,-3.7020551711320873,-10.577300488948822,163,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,nav_dryrun,dryrun,164,1.7,0.0,164,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,817,164,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,818,1.7591640043258667,1.7657500505447388,-89,0.09091827861380343,0.026969552040100098,-0.6295182219542125,0.7204365005680159,0.5054987072944641,0.031877897,DIAG_NAV,820,avoidance,-10.575761198997498,-11.331327995175824,0.0,0.0,22.272625670830408,-3.7015164196491237,-3.7015164196491237,-10.575761198997498,164,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,nav_dryrun,dryrun,165,1.7,0.0,165,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,822,165,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,823,1.7591640043258667,1.7657500505447388,-89,0.09091827861380343,0.026969552040100098,-0.6295182219542125,0.7204365005680159,0.5054987072944641,0.22646901500000002,DIAG_NAV,825,avoidance,-10.575761198997498,-11.331327995175824,0.0,0.0,22.272625670830408,-3.7015164196491237,-3.7015164196491237,-10.575761198997498,165,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,nav_dryrun,dryrun,166,1.7,0.0,166,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,827,166,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,828,1.7550488662719728,1.7615000009536743,-89,0.09200405004416026,0.027184462174773216,-0.6283452734716383,0.7203493235157985,0.5031008124351501,0.000478079,DIAG_NAV,830,avoidance,-10.57038844563067,-11.31021492248949,0.0,0.0,22.273503220546992,-3.699635955970734,-3.699635955970734,-10.57038844563067,166,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,nav_dryrun,dryrun,167,1.7,0.0,167,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,832,167,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,833,1.754848337173462,1.7615000009536743,-89,0.0920445393843978,0.027284298092126846,-0.6249494633692152,0.716994002753613,0.5026971101760864,0.000467172,DIAG_NAV,835,avoidance,-10.567892547696829,-11.249090340645873,0.0,0.0,22.273910883876184,-3.6987623916938897,-3.6987623916938897,-10.567892547696829,167,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,nav_dryrun,dryrun,168,1.7,0.0,168,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,837,168,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,838,1.6785662078857422,1.7944999933242798,-89,0.0908835877244379,0.027348166331648827,-0.627231593590741,0.7181151813151789,0.5031302571296692,0.019023581,DIAG_NAV,840,avoidance,-10.56629584170878,-11.290168684633338,0.0,0.0,22.274171679187567,-3.6982035445980723,-3.6982035445980723,-10.56629584170878,168,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,nav_dryrun,dryrun,169,1.7,0.0,169,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,842,169,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,843,1.6787638568878174,1.7957500219345093,-89,0.08932997615021818,0.027364617213606834,-0.6283881844697045,0.7177181606199227,0.503546953201294,0.00282475,DIAG_NAV,845,avoidance,-10.56588456965983,-11.31098732045468,0.0,0.0,22.27423885362223,-3.6980595993809398,-3.6980595993809398,-10.56588456965983,169,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,nav_dryrun,dryrun,170,1.7,0.0,170,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,847,170,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,848,1.6347224235534668,0.7059999704360962,-89,0.09004938036349475,0.027354085817933083,-0.630296918508761,0.7203462988722558,0.50321364402771,0.065932277,DIAG_NAV,850,avoidance,-10.566147854551673,-11.345344533157698,0.0,0.0,22.274195850423226,-3.698151749093085,-3.698151749093085,-10.566147854551673,170,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,nav_dryrun,dryrun,171,1.7,0.0,171,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,852,171,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,853,1.6678261423110963,0.7002500295639038,-89,0.09022091537275735,0.0271076038479805,-0.6267128317598619,0.7169337471326193,0.5064663887023926,0.013201671000000002,DIAG_NAV,855,avoidance,-10.572309903800488,-11.280830971677515,0.0,0.0,22.273189382379254,-3.70030846633017,-3.70030846633017,-10.572309903800488,171,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,nav_dryrun,dryrun,172,1.7,0.0,172,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,857,172,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,858,1.646325340270996,0.7002500295639038,-89,0.08912574806634117,0.027170103043317795,-0.6310880753923864,0.7202138234587276,0.506653904914856,0.036013382000000004,DIAG_NAV,860,avoidance,-10.570747423917055,-11.359585357062956,0.0,0.0,22.27344458742688,-3.699761598370969,-3.699761598370969,-10.570747423917055,172,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,nav_dryrun,dryrun,173,1.7,0.0,173,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,862,173,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,863,1.7552131223678589,1.7860000133514404,-89,0.09011975883999292,0.026916656643152237,-0.6292926591327962,0.7194124179727891,0.5063413977622986,0.004929864,DIAG_NAV,865,avoidance,-10.577083583921194,-11.32726786439033,0.0,0.0,22.27240968129287,-3.7019792543724175,-3.7019792543724175,-10.577083583921194,173,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,866
173,nav_dryrun,dryrun,174,1.7,0.0,174,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,867,174,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,868,1.7572256183624269,1.7792500257492065,-89,0.09080412388578349,0.026849843561649323,-0.6283728931391356,0.7191770170249191,0.5051554441452026,0.030376493,DIAG_NAV,870,avoidance,-10.578753910958767,-11.31071207650444,0.0,0.0,22.27213686121007,-3.702563868835568,-3.702563868835568,-10.578753910958767,174,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,nav_dryrun,dryrun,175,1.7,0.0,175,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,872,175,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,873,1.7565772819519043,1.7740000486373901,-89,0.09044396157796476,0.027166923508048058,-0.6328495812839737,0.7232935428619385,0.5053342580795288,0.055407801000000007,DIAG_NAV,875,avoidance,-10.570826912298799,-11.391292463111528,0.0,0.0,22.27343160432453,-3.699789419304579,-3.699789419304579,-10.570826912298799,175,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,nav_dryrun,dryrun,176,1.7,0.0,176,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,877,176,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,878,1.7572089481353759,1.7730000019073486,-89,0.09199045463373848,0.026794033125042915,-0.6298415683136851,0.7218320229474235,0.5051021575927734,0.000944935,DIAG_NAV,880,avoidance,-10.580149171873927,-11.337148229646331,0.0,0.0,22.271908968593927,-3.703052210155874,-3.703052210155874,-10.580149171873927,176,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,nav_dryrun,dryrun,177,1.7,0.0,177,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,882,177,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,883,1.7579844617843627,1.7727500200271606,-89,0.09164925460137573,0.026808591559529305,-0.6318272733513046,0.7234765279526804,0.5041624307632446,0.009766932,DIAG_NAV,885,avoidance,-10.579785211011767,-11.372890920323483,0.0,0.0,22.271968415534744,-3.702924823854118,-3.702924823854118,-10.579785211011767,177,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,nav_dryrun,dryrun,178,1.7,0.0,178,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,887,178,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,888,1.7577398490905762,1.7725000381469727,-89,0.09117641668839782,0.02685653604567051,-0.6284995519866546,0.7196759686750525,0.5040999054908752,0.047271255000000005,DIAG_NAV,890,avoidance,-10.578586598858237,-11.312991935759783,0.0,0.0,22.272164188853154,-3.7025053096003826,-3.7025053096003826,-10.578586598858237,178,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,nav_dryrun,dryrun,179,1.7,0.0,179,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,892,179,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,893,1.7569716501235961,1.7714999914169312,-89,0.09058196455532429,0.027112480252981186,-0.6305391409379595,0.7211211054932838,0.5047521591186523,0.070527989,DIAG_NAV,895,avoidance,-10.57218799367547,-11.349704536883271,0.0,0.0,22.27320929436634,-3.700265797786414,-3.700265797786414,-10.57218799367547,179,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,896
179,nav_dryrun,dryrun,180,1.7,0.0,180,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,897,180,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,898,1.7564287710189819,1.7732499837875366,-89,0.09063542944689591,0.027049977332353592,-0.6335570659926708,0.7241924954395668,0.5046467185020447,0.042830969,DIAG_NAV,900,avoidance,-10.57375056669116,-11.404027187868074,0.0,0.0,22.272954074107112,-3.7008126983419056,-3.7008126983419056,-10.57375056669116,180,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,nav_dryrun,dryrun,181,1.7,0.0,181,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,902,181,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,903,1.7561332416534423,1.7734999656677246,-89,0.09076965381117429,0.027178069576621056,-0.6312281951016071,0.7219978489127814,0.5047717094421387,0.015719714000000003,DIAG_NAV,905,avoidance,-10.570548260584474,-11.362107511828928,0.0,0.0,22.27347711743787,-3.6996918912045653,-3.6996918912045653,-10.570548260584474,181,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,nav_dryrun,dryrun,182,1.7,0.0,182,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,907,182,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,908,1.7576466035842895,1.777500033378601,-89,0.09088349134168204,0.027295751497149467,-0.6303526218980551,0.7212361132397371,0.505459189414978,0.012327773,DIAG_NAV,910,avoidance,-10.567606212571263,-11.346347194164991,0.0,0.0,22.273957651946695,-3.6986621743999417,-3.6986621743999417,-10.567606212571263,182,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,nav_dryrun,dryrun,183,1.7,0.0,183,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,912,183,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,913,1.7584138917922973,1.7832499742507935,-89,0.09107613377273083,0.02729143761098385,-0.6307279755014414,0.7218041092741723,0.504959225654602,0.034961038,DIAG_NAV,915,avoidance,-10.567714059725404,-11.353103559025946,0.0,0.0,22.27394003691152,-3.698699920903891,-3.698699920903891,-10.567714059725404,183,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,916
183,nav_dryrun,dryrun,184,1.7,0.0,184,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,917,184,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,918,1.7609745931625367,1.7855000495910645,-89,0.0909241425494353,0.027244707569479942,-0.6307325457387111,0.7216566882881463,0.5063342452049255,0.05915393,DIAG_NAV,920,avoidance,-10.568882310763001,-11.3531858232968,0.0,0.0,22.273749222575375,-3.69910880876705,-3.69910880876705,-10.568882310763001,184,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,nav_dryrun,dryrun,185,1.7,0.0,185,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,922,185,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,923,1.7596657991409301,1.7925000190734863,-89,0.08984296034802408,0.026873324066400528,-0.6347178964711288,0.7245608568191528,0.506528913974762,0.0049013830000000005,DIAG_NAV,925,avoidance,-10.578166898339987,-11.424922136480317,0.0,0.0,22.272232739937802,-3.702358414418995,-3.702358414418995,-10.578166898339987,185,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,926
