stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps,qx,qy,qz,qw
44,24000000,-0.130268190,-0.075600773,9.889707697,0.006919217,-0.012545818,0.015801035,-0.000000000,0.000000001,-0.849462410,0.527649138
44,32000000,0.049803175,-0.225209209,9.839352184,-0.017298603,-0.001163252,0.004548773,-0.000000000,0.000000001,-0.849462408,0.527649142
44,40000000,-0.060243128,0.028763022,9.679298620,-0.004680160,0.016190223,0.005247226,-0.000000000,0.000000001,-0.849462406,0.527649145
44,48000000,-0.002929824,-0.013261071,9.715502603,-0.011076705,0.015350909,0.013920451,-0.000000000,0.000000000,-0.849462404,0.527649149
44,56000000,-0.094055771,-0.030327413,9.705189718,0.004066307,-0.027343969,-0.011155166,0.000000000,0.000000000,-0.849462402,0.527649152
44,64000000,0.045882144,-0.004437048,9.754676898,-0.004999554,-0.007014334,-0.008920178,0.000000000,0.000000000,-0.849462400,0.527649156
44,72000000,-0.007562522,0.044483548,9.746819399,0.009505770,-0.017366088,0.000217353,0.000000000,0.000000000,-0.849462397,0.527649159
44,80000000,0.184273150,0.035956454,9.688198115,0.012362163,-0.003692597,0.010839420,0.000000000,0.000000000,-0.849449658,0.527669668
44,88000000,0.544415489,-0.115805840,9.841376676,0.011739965,0.014533752,0.040908427,0.000000000,0.000000000,-0.849410108,0.527733330
44,96000000,0.581832198,-0.025402740,9.786468950,0.015934215,-0.010743814,0.032308826,0.000000000,0.000000000,-0.849321410,0.527876068
44,104000000,0.953169365,-0.365893381,9.675393178,0.005340655,-0.008783098,0.092258181,0.000000000,0.000000000,-0.849184864,0.528095698
44,112000000,0.921552502,-0.164894073,9.752169503,0.012524203,0.009125073,0.111782232,0.000000000,0.000000000,-0.848987683,0.528412635
44,120000000,0.900787161,-0.382768201,9.832989898,-0.000359800,-0.022710110,0.119439350,0.000000000,0.000000000,-0.848729852,0.528826662
44,128000000,1.081190452,-0.402473946,9.758116417,0.010225021,-0.016164684,0.173845247,0.000000000,0.000000000,-0.848413245,0.529334456
44,136000000,1.075607504,-0.215979235,9.632655300,0.006320313,0.015938082,0.209143533,-0.000000000,-0.000000000,-0.848033927,0.529941939
44,144000000,2.044626507,2.690465730,9.672231175,0.002639866,0.012685979,0.189897514,-0.000000000,-0.000000000,-0.847601007,0.530634086
44,152000000,1.101806412,5.420832547,9.654942859,-0.002700858,-0.015976542,0.179189792,0.000000000,-0.000000000,-0.847162734,0.531333513
44,160000000,-1.641121689,5.105478517,9.632824209,0.000710105,-0.046092866,0.181630184,0.000000000,-0.000000001,-0.846800182,0.531911131
44,168000000,0.425276996,1.136267547,9.839620377,0.006647882,-0.019001757,0.153887701,0.000000001,-0.000000001,-0.846470247,0.532436026
44,176000000,-0.256182001,0.663881737,9.760506772,-0.020069243,-0.004845781,0.122577552,0.000000001,-0.000000002,-0.846188258,0.532884070
44,184000000,-1.679155258,5.065437775,9.695604530,0.009299431,0.004887970,0.087999086,0.000000001,-0.000000002,-0.845952761,0.533257843
44,192000000,0.188792450,1.256421045,9.725470167,-0.003349684,0.004724248,0.087894384,0.000000001,-0.000000002,-0.845744481,0.533588111
44,200000000,-0.275302668,0.057698221,9.847128821,-0.003787310,-0.006057695,0.074868339,0.000000001,-0.000000002,-0.845580686,0.533847640
44,208000000,-0.147718346,0.129705145,9.825302869,-0.010935852,0.014482805,0.057899406,0.000000002,-0.000000002,-0.845446757,0.534059717
44,216000000,-1.598543431,4.721654845,9.799407161,-0.007017591,0.009489751,0.043431560,0.000000002,-0.000000002,-0.845349630,0.534213444
44,224000000,-0.085505330,0.051154730,9.827695681,-0.003473811,-0.024394118,0.043402252,0.000000002,-0.000000003,-0.845272264,0.534335849
44,232000000,-0.241721629,0.072306264,9.814711499,0.001151615,0.016573648,0.025152382,0.000000002,-0.000000003,-0.845214679,0.534426932
44,240000000,-0.136467899,0.044364517,9.624576913,0.001811304,0.033418560,0.007722129,0.000000002,-0.000000003,-0.845165489,0.534504720
44,248000000,1.632435129,-4.791499097,9.717550884,0.007365634,-0.024117532,0.051977171,0.000000002,-0.000000002,-0.845088371,0.534626641
44,256000000,0.283547904,-0.130814380,9.836895375,0.000472210,-0.008964644,0.049546566,0.000000002,-0.000000002,-0.845000109,0.534766132
44,264000000,-0.002100928,-0.597889078,9.774293556,0.035705907,0.003198277,0.034395336,0.000000001,-0.000000002,-0.844886253,0.534945997
44,272000000,-0.402565676,-1.998228724,9.805683666,-0.014872602,0.014397060,0.084501384,0.000000001,-0.000000002,-0.844741107,0.535175170
44,280000000,0.491777030,-5.506428360,9.618570751,0.011541120,0.013416825,0.089074982,0.000000001,-0.000000001,-0.844559053,0.535462423
44,288000000,-0.178223909,-1.429251346,9.799682693,0.014332665,0.021529664,0.116663588,0.000000001,-0.000000001,-0.844341107,0.535806024
44,296000000,-0.391125255,-2.138855432,9.807462162,0.002840331,0.002461844,0.147472566,0.000000001,-0.000000001,-0.844073140,0.536228062
44,304000000,-0.204050360,-2.044206573,9.861570832,-0.009264206,-0.014891650,0.169028474,0.000000001,-0.000000001,-0.843751779,0.536733579
44,312000000,1.985494115,-4.483231544,9.791313940,0.005695772,-0.018318863,0.186326672,0.000000001,-0.000000001,-0.843378465,0.537319984
44,320000000,-0.051420833,-2.241859881,9.792322048,-0.004456312,0.033528589,0.228215175,0.000000000,-0.000000001,-0.842935697,0.538014322
44,328000000,0.784550544,-0.373388210,9.728334213,0.012377608,-0.003365777,0.241768235,0.000000000,-0.000000001,-0.842400175,0.538852434
44,336000000,-0.031194647,-2.506362219,9.794770178,-0.008983786,-0.010086857,0.298250624,0.000000000,-0.000000001,-0.841807654,0.539777616
44,344000000,2.598298451,-4.108076316,9.765637805,0.004587398,0.006761454,0.290864639,0.000000000,-0.000000000,-0.841147030,0.540806503
44,352000000,2.345904466,-3.862497488,9.765401541,-0.022341145,-0.006227341,0.360172455,-0.000000000,-0.000000000,-0.840413310,0.541946001
44,360000000,2.200248566,-3.530955500,9.865675769,0.005300034,0.027141127,0.393381591,-0.000000000,-0.000000000,-0.839601311,0.543203128
44,368000000,2.683172606,-3.909411991,9.804180141,0.004064825,0.008436774,0.400724493,-0.000000000,-0.000000000,-0.838732080,0.544544304
44,376000000,0.585736290,-0.073581818,9.798899945,-0.015873610,0.007224135,0.414535520,-0.000000000,-0.000000000,-0.837805012,0.545969562
44,384000000,0.654383816,-0.088480293,9.777896713,0.004595833,0.015073259,0.474491571,-0.000000000,-0.000000000,-0.836822076,0.547474943
44,392000000,0.763268913,-0.043834841,9.621491709,0.006749190,-0.025673782,0.481894993,-0.000000000,-0.000000000,-0.835782501,0.549060663
44,400000000,0.575995694,-0.132797988,9.757136553,0.003023100,-0.001807723,0.500014300,-0.000000000,-0.000000000,-0.834704559,0.550698011
44,408000000,0.470089274,-0.140219970,9.821144617,0.002537802,-0.010634398,0.502599816,-0.000000001,-0.000000000,-0.833590262,0.552383268
44,416000000,0.577939997,-0.076876036,9.822111709,-0.009085468,-0.008208024,0.541041637,-0.000000001,-0.000000000,-0.832448321,0.554102691
44,424000000,0.470787508,-0.001749856,9.842953808,-0.013375040,-0.011022324,0.556402396,-0.000000001,-0.000000000,-0.831266495,0.555874099
44,432000000,0.387143363,0.062624442,9.795300944,0.011296610,0.005461559,0.560872784,-0.000000001,-0.000000000,-0.830056709,0.557678994
44,440000000,0.470426600,-0.067043453,9.766940671,0.006372179,0.007303660,0.551594084,-0.000000001,-0.000000000,-0.828820277,0.559514923
44,448000000,0.280666038,0.181909331,9.874714961,0.011780325,0.004523349,0.569513594,-0.000000001,-0.000000000,-0.827558336,0.561379729
44,456000000,0.411563832,0.090227861,9.745947174,0.019186815,0.001815602,0.569207719,-0.000000001,-0.000000000,-0.826276592,0.563264586
44,464000000,0.749324279,-0.569714994,9.718478753,0.012684922,0.005029903,0.572296376,-0.000000001,-0.000000000,-0.824982824,0.565157801
44,472000000,0.428103772,0.117096215,9.670743230,-0.012413892,-0.001406312,0.594941769,-0.000000001,-0.000000000,-0.823673222,0.567064743
44,480000000,0.304224972,-0.020250958,9.822358295,0.016182071,0.001679626,0.595408217,-0.000000001,-0.000000000,-0.822344673,0.568989665
44,488000000,0.614068631,0.023607019,9.861895324,-0.017234624,-0.003471147,0.603634684,-0.000000001,-0.000000000,-0.821002773,0.570924204
44,496000000,0.834784460,-1.079482032,9.751940310,0.004604067,0.021068971,0.613870299,-0.000000001,-0.000000000,-0.819648192,0.572867211
44,504000000,0.343880938,0.245983858,9.743707707,-0.007238492,-0.015429681,0.572883667,-0.000000001,-0.000000000,-0.818273772,0.574828700
44,512000000,0.136397749,0.126045591,9.844401800,0.029415464,-0.018664294,0.600047240,-0.000000001,-0.000000000,-0.816886046,0.576799088
44,520000000,0.222977828,0.081704638,9.725313933,-0.002104358,0.000094299,0.604406121,-0.000000001,-0.000000000,-0.815485755,0.578777145
44,528000000,0.225445057,0.093695375,9.699164819,0.011369295,-0.012394043,0.634134455,-0.000000001,-0.000000000,-0.814076043,0.580758295
44,536000000,0.313810227,0.106336250,9.736179408,0.001491886,-0.006997934,0.603979751,-0.000000001,-0.000000000,-0.812656820,0.582742561
44,544000000,0.043183866,0.218178229,9.703941221,-0.017383625,-0.004386616,0.607407071,-0.000000001,-0.000000000,-0.811229389,0.584728037
44,552000000,-0.091869907,0.010910073,9.844539329,-0.007546090,0.012252179,0.597964906,-0.000000001,-0.000000000,-0.809793327,0.586715235
44,560000000,0.267822031,0.003329823,9.779967538,-0.004919656,-0.025202621,0.616067424,-0.000000001,-0.000000000,-0.808352720,0.588698463
44,568000000,0.742779212,-1.570665856,9.774270794,0.006487914,0.005376457,0.614848784,-0.000000001,-0.000000000,-0.806907285,0.590678113
44,576000000,-2.832122751,-2.117320212,9.819265208,-0.013547704,0.006322144,0.582312500,-0.000000000,-0.000000000,-0.805465208,0.592643061
44,584000000,0.339291854,0.197141239,9.739804690,-0.029362231,0.005617327,0.584509386,-0.000000000,-0.000000000,-0.804070848,0.594533490
44,592000000,0.237061666,-0.014408381,9.779275620,0.004148442,-0.008557823,0.539707565,-0.000000000,-0.000000000,-0.802726998,0.596346683
44,600000000,0.151681485,-0.004074563,9.938822325,0.026194519,0.000281428,0.554989667,-0.000000000,-0.000000000,-0.801444529,0.598069116
44,608000000,0.054391377,0.204072955,9.681226990,0.024370958,-0.001672902,0.519718079,-0.000000000,-0.000000000,-0.800181015,0.599758570
44,616000000,-1.503988493,4.817408030,9.854861085,0.012478324,0.001780260,0.483235504,-0.000000000,-0.000000000,-0.798967714,0.601373921
44,624000000,-1.737369273,4.949841250,9.775067342,-0.018477194,-0.005752642,0.440951831,0.000000000,-0.000000001,-0.797880632,0.602815475
44,632000000,0.419382177,1.485574137,9.734578180,0.015316664,-0.016056284,0.393015180,0.000000001,-0.000000001,-0.796897967,0.604113922
44,640000000,-1.704139100,5.025094228,9.811973190,0.005604440,-0.010934060,0.355749109,0.000000001,-0.000000001,-0.796031762,0.605254851
44,648000000,-1.923396012,5.248148735,9.808602293,0.019215850,-0.023117572,0.263907569,0.000000001,-0.000000002,-0.795287275,0.606232753
44,656000000,-1.729403072,5.361917456,9.667073959,-0.008083804,0.000599916,0.240916372,0.000000002,-0.000000002,-0.794674840,0.607035335
44,664000000,-0.313207845,1.538174477,9.785549561,-0.017867430,-0.014370812,0.195991904,0.000000002,-0.000000002,-0.794155195,0.607715004
44,672000000,-0.458549954,0.276953587,9.786643689,0.014069473,0.037341033,0.185519820,0.000000002,-0.000000002,-0.793730821,0.608269171
44,680000000,-1.277162997,4.797561550,9.748609292,-0.009150838,-0.004556564,0.140600307,0.000000002,-0.000000002,-0.793364761,0.608746545
44,688000000,1.316478836,5.162226322,9.758014919,0.006753075,-0.018711784,0.099603583,0.000000002,-0.000000002,-0.793079530,0.609118099
44,696000000,-0.545952376,1.481503669,9.873382834,-0.008522925,0.008353949,0.077175249,0.000000002,-0.000000002,-0.792838504,0.609431790
44,704000000,-0.157171649,-1.093046662,9.855986640,-0.009452045,-0.043034746,0.072347610,0.000000002,-0.000000002,-0.792644921,0.609683548
44,712000000,0.344116308,-5.044225245,9.734371580,0.002480284,-0.017161702,0.107652103,0.000000002,-0.000000002,-0.792455953,0.609929146
44,720000000,0.064880741,-5.089592905,9.823482738,-0.004834560,-0.003386964,0.081940238,0.000000002,-0.000000001,-0.792272132,0.610167903
44,728000000,-0.404293679,-2.815199945,9.813706705,0.020188505,0.009377542,0.046983059,0.000000002,-0.000000001,-0.792111801,0.610376027
44,736000000,-0.049502170,-4.902610245,9.797853572,-0.023435743,0.000510456,0.084649161,0.000000001,-0.000000001,-0.791968784,0.610561582
44,744000000,-0.529104281,-2.659526579,9.971386017,0.015401542,0.016242656,-0.000408179,0.000000001,-0.000000001,-0.791839668,0.610729023
44,752000000,-0.623486442,-2.959719420,9.825210363,0.009682010,0.008383289,0.003727710,0.000000001,-0.000000001,-0.791741354,0.610856472
44,760000000,-0.264899772,0.003148660,9.588213284,0.000488328,-0.007243384,0.028003721,0.000000001,-0.000000000,-0.791659680,0.610962316
44,768000000,-0.071496579,-3.329192224,9.851289726,-0.004536906,0.009229365,-0.004497803,0.000000001,-0.000000000,-0.791584251,0.611060041
44,776000000,-0.077369785,-6.391989110,9.774656165,-0.007689538,-0.012705588,0.048100459,0.000000001,-0.000000000,-0.791518789,0.611144833
44,784000000,-0.038512937,0.009461388,9.874739557,-0.026091287,0.006378678,0.044939500,0.000000001,-0.000000000,-0.791469272,0.611208958
44,792000000,0.112615766,-0.128648465,9.813259468,-0.000308558,-0.008520488,0.040892127,0.000000001,0.000000000,-0.791426413,0.611264454
44,800000000,-0.136578443,0.014187327,9.758460725,-0.033860891,0.020465517,-0.000213435,0.000000001,0.000000000,-0.791390654,0.611310750
44,808000000,0.011302889,-0.108906077,9.736770651,0.010955473,-0.003965005,0.009483891,0.000000000,0.000000000,-0.791362412,0.611347310
44,816000000,0.125848500,-0.164512188,9.855481868,-0.008870279,-0.005056000,0.008887743,0.000000000,0.000000000,-0.791339395,0.611377102
44,824000000,-0.059017456,-0.118191012,9.688858738,0.002590500,-0.004921106,0.012440480,0.000000000,0.000000000,-0.791322351,0.611399164
44,832000000,0.136894930,-0.024460230,9.738221108,0.024457402,0.001453860,-0.008318521,0.000000000,0.000000000,-0.791307736,0.611418079
44,840000000,-0.634364721,-1.792007819,9.691365005,0.002549228,0.001344785,0.000405787,0.000000000,0.000000000,-0.791295898,0.611433399
44,848000000,0.105893357,0.091427403,9.736833404,0.001525962,-0.008737310,-0.003277049,0.000000000,0.000000000,-0.791288366,0.611443147
44,856000000,-0.023872427,0.073129090,9.833379425,0.019973497,0.008388835,-0.010234116,0.000000000,0.000000000,-0.791281554,0.611451963
44,864000000,0.020159884,0.014151897,9.784456783,0.001717882,-0.014228685,0.000856716,0.000000000,0.000000000,-0.791276707,0.611458235
44,872000000,0.108679242,-0.079288061,9.801256527,0.005316194,0.000404728,-0.042285215,0.000000000,0.000000000,-0.791272859,0.611463215
44,880000000,0.118914068,-0.030593742,9.727184380,-0.010860215,-0.004514829,0.017663472,0.000000000,0.000000000,-0.791269533,0.611467519
44,888000000,-0.060958822,0.036733409,9.918988189,-0.005076329,-0.016251928,0.003312391,0.000000000,0.000000000,-0.791266870,0.611470964
44,896000000,0.098799535,-0.048452029,9.804842439,-0.007869142,-0.007938193,-0.010615920,0.000000000,0.000000000,-0.791264689,0.611473787
