x_m,y_m,hit_count
2.417744672,4.777854440,12
2.411829045,4.816657766,15
2.416041975,4.860360123,6
2.423216735,4.896833030,4
2.414609520,4.932234120,5
2.416373867,4.976736216,3
2.419064720,5.021766278,3
2.413047178,5.061726578,5
2.429643938,5.095290660,6
2.424983348,5.135613488,11
2.422444906,5.179974700,18
2.415790902,5.221481445,21
2.416900024,5.260228470,17
2.420104080,5.296568132,8
2.412697366,5.337975129,12
2.416191128,5.382995877,7
2.401457939,5.408416126,2
2.430004317,5.985774737,3
2.432454029,6.020632428,4
2.424511858,6.056477078,16
2.408284751,6.099929579,9
2.409838185,6.143464828,15
2.403219971,6.171373421,1
2.439084833,6.511392973,1
2.418336519,6.546727583,54
2.415574562,6.574495740,41
2.410415450,6.605723210,3
2.422113107,6.660212161,2
2.424111805,6.941901182,9
2.423025730,6.984231734,65
2.420475337,7.021140680,166
2.415484674,7.055220825,86
2.414323048,7.094123030,19
2.422316517,7.142775356,19
2.417112302,7.188673638,5
2.416712785,7.228652464,2
2.418294245,7.249976970,2
2.413551179,7.300311376,3
2.421811552,7.390008149,1
2.421725274,7.428799134,3
2.419890717,7.452246155,4
2.424617062,7.505232597,4
2.409720741,7.535702749,2
2.434514713,7.560386410,1
2.420687884,7.631249588,1
2.421065338,7.653111268,2
2.403173775,7.731316068,1
2.437306764,7.795773979,1
2.428499010,7.800171033,1
2.412829634,7.841053716,1
2.433020916,7.903129429,1
2.431925639,7.955222318,1
2.401869138,8.020731119,1
2.421022266,8.057311867,2
2.420498259,8.178798915,1
2.419857576,8.453306315,1
2.405776172,8.652286678,1
2.437259889,8.700436157,1
2.411045654,8.880308959,1
2.402453159,8.989735546,1
2.432904795,9.016903866,1
2.428839305,9.136355112,1
2.442616486,-1.289138519,1
2.474224148,-1.260495624,1
2.449838369,-1.145314205,3
2.451296449,-1.108706748,5
2.469929775,-1.069825185,4
2.447200470,-1.003776875,1
2.457594048,-0.980750005,1
2.470714065,-0.940186222,2
2.452222493,-0.858795164,5
2.464750664,-0.820563743,20
2.459977621,-0.776093305,11
2.457366379,-0.735213189,54
2.459126202,-0.694224877,27
2.459663574,-0.658010879,77
2.461738533,-0.624392914,40
2.453444782,-0.596576915,5
2.443888586,-0.542615391,13
2.459819733,-0.215306187,15
2.457418075,-0.189190236,11
2.463577568,0.073703126,4
2.467835562,0.106812448,9
2.477081459,0.133550245,3
2.467587380,0.392156523,2
2.449753511,0.431845089,6
2.459405844,0.463020159,112
2.460103696,0.498627424,101
2.458239631,0.532544440,58
2.479392823,4.116570013,1
2.474387228,4.148918279,2
2.461262493,4.185930130,16
2.458008363,4.222325688,6
2.463375536,4.262954351,13
2.465590625,4.300804052,34
2.465447317,4.340001035,55
2.456362301,4.379443154,52
2.456669507,4.418399228,50
2.460271506,4.461793707,31
2.455193936,4.502215364,31
2.454532179,4.539059815,23
2.452495087,4.577104193,18
2.455513562,4.617558634,16
2.454200644,4.659711331,10
2.452532462,4.698925275,6
2.456774692,4.743397055,3
2.455716094,4.774629221,3
2.453720568,4.819607858,2
2.455744979,4.861669610,3
2.479647500,4.897732479,1
2.472827081,4.943355751,3
2.465315658,4.978424806,7
2.461797516,5.021474210,15
2.450895828,5.059270606,11
2.452106839,5.099604824,7
2.456515794,5.137522690,8
2.459241485,5.183787299,6
2.453603160,5.213683788,7
2.461150056,5.270538186,4
2.450336402,5.306098540,3
2.446353117,5.328335872,1
2.470985078,5.919236265,1
2.456817898,5.947581234,2
2.460008202,5.975963812,14
2.456627947,6.016603438,12
2.475763392,6.355646438,1
2.461043626,6.476602604,4
2.468504117,6.498989129,11
2.450569019,6.540345898,21
2.445333321,6.569262230,4
2.467503703,6.913459200,5
2.462349291,6.942813855,50
2.461610724,6.980521418,123
2.457897317,7.014505780,119
2.458757424,7.055800602,28
2.455323239,7.099557485,13
2.451753081,7.141492006,6
2.464059807,7.181549776,2
2.451509348,7.221711129,5
2.467468793,7.264174616,2
2.459738059,7.350800234,4
2.463570898,7.373615710,4
2.454040761,7.426429068,2
2.464706850,7.462973754,5
2.451998485,7.506120279,2
2.460450019,7.543504564,2
2.462800630,7.594125162,1
2.448312237,7.633137533,2
2.467862146,7.647645569,4
2.459397814,7.704719619,2
2.474572742,7.761470546,1
2.460138025,7.851544187,2
2.462989527,7.904890178,2
2.458194412,7.953664089,1
2.461761268,8.016215535,2
2.474208709,8.079449449,1
2.458353595,8.137136305,1
2.464831926,8.192434612,1
2.441346418,8.250127457,1
2.444537614,8.393468387,1
2.451333974,8.479683313,1
2.479916125,8.683590211,1
2.472242537,8.731938207,1
2.467347175,8.782282223,1
2.444398695,8.907611062,1
2.474148678,8.931731792,1
2.476849552,9.052735694,1
2.476779084,9.178614324,1
2.442388626,9.264339616,1
2.478561238,9.299271639,1
2.463298628,9.424268744,2
2.513781007,-1.330515806,1
2.500741872,-1.303074681,1
2.507293551,-1.277595542,1
2.513558451,-1.138220334,1
2.486683762,-1.105788420,3
2.510387054,-1.072152889,3
2.503533723,-0.928019700,1
2.500271370,-0.855896429,2
2.499129243,-0.816284893,16
2.501367850,-0.783820248,15
2.500226545,-0.731445875,29
2.498966021,-0.706692516,56
2.498855208,-0.655510708,60
2.503166853,-0.625972821,56
2.497291327,-0.592824108,7
2.493705789,-0.215932406,15
2.496246685,-0.176835071,13
2.499966379,-0.151344601,10
2.484050618,0.072096862,2
2.505311964,0.100318397,17
2.513824779,0.128232208,1
2.494521500,0.398779115,1
2.498297888,0.418836505,12
2.495863670,0.469593881,48
2.500352722,0.499836438,151
2.501026024,0.538809251,96
2.513791292,0.565543966,6
2.510453519,4.066112099,8
2.502534892,4.098702620,13
2.504699716,4.146773544,18
2.507603726,4.185626813,22
2.504584768,4.221400620,47
2.501336732,4.261292826,71
2.495287532,4.300625908,57
2.494242399,4.341825328,29
2.492945373,4.381352334,23
2.489731363,4.421293427,14
2.493749778,4.462083925,7
2.493788259,4.505949453,8
2.488657073,4.533985306,5
2.495152293,4.568672831,3
2.489669772,4.619096228,2
2.510655760,4.652106159,4
2.501848353,4.704517294,4
2.505187287,4.751024582,4
2.503018404,4.779875944,8
2.484627091,4.828648476,1
2.498008636,4.861697558,2
2.501249934,4.897628557,9
2.492142302,4.939167003,9
2.485897469,4.981212638,4
2.498154673,5.027236267,2
2.501488066,5.060410264,4
2.496558004,5.103335031,6
2.499008210,5.186176000,4
2.507097982,5.868566338,3
2.508068040,5.894469632,17
2.495420590,5.930419811,8
2.506096488,6.416302797,3
2.503432374,6.462139223,21
2.492779934,6.499927278,11
2.499531765,6.872115494,3
2.505186550,6.905504173,43
2.501637685,6.942392807,106
2.498287650,6.978763414,121
2.496127976,7.017168234,28
2.495012288,7.054254689,10
2.496662206,7.106615245,15
2.502114863,7.135213082,6
2.499723748,7.189514766,4
2.513759357,7.225453955,4
2.493815455,7.302190784,2
2.501859061,7.334904669,2
2.504775197,7.374618315,4
2.490404160,7.412678947,4
2.492229323,7.463763059,3
2.495261856,7.511528832,2
2.488542554,7.598297283,1
2.509291621,7.674302491,1
2.502252017,7.735095997,1
2.508730762,7.775479490,1
2.481915866,7.807791199,1
2.490232626,8.140420248,1
2.496684701,8.349833651,1
2.508821556,8.628730426,1
2.490159514,8.700824184,1
2.482374305,8.729367857,1
2.497705944,8.819739919,1
2.510489627,8.963013857,1
2.509272757,9.081378795,1
2.503007559,9.328509953,1
2.484357608,9.450549683,1
2.554566335,-1.460771762,1
2.532766833,-1.263312285,4
2.525625744,-1.150132014,1
2.529621741,-1.098606562,2
2.536858667,-1.058034572,6
2.550668009,-1.039264419,1
2.521016965,-0.969880501,1
2.532860167,-0.944482060,1
2.550557978,-0.896214455,2
2.532120018,-0.811000968,12
2.544151880,-0.777748621,14
2.533743986,-0.727652846,10
2.541676254,-0.701329409,64
2.538067262,-0.656338678,44
2.541301318,-0.622244266,75
2.543782942,-0.589701726,18
2.528000050,-0.203041939,1
2.530663730,-0.183808516,6
2.553311317,-0.142486200,5
2.543139112,0.105659983,16
2.540799872,0.129830017,8
2.534724586,0.430792891,4
2.544338425,0.462658646,16
2.536290175,0.505968022,88
2.540648491,0.535936489,134
2.542083413,0.573331722,54
2.557854361,3.948352939,5
2.551870817,3.986163413,10
2.544166168,4.020166462,19
2.548384378,4.064132465,28
2.546051010,4.102350799,45
2.541124767,4.140201205,73
2.535188460,4.176466951,55
2.528840666,4.216818418,35
2.526109400,4.254200651,13
2.541088777,4.286033363,2
2.542723720,4.377241803,3
2.556952340,4.417388081,2
2.528292142,4.444020743,2
2.543911631,4.494712672,2
2.543922703,4.531244468,5
2.540837492,4.577013148,5
2.534111018,4.627992969,2
2.532723243,4.654675620,4
2.529684717,4.703568249,3
2.531458234,4.748181361,1
2.557104589,4.793536787,1
2.526972641,4.852849871,1
2.535080595,4.929406810,1
2.535194338,5.011807350,2
2.547399345,5.048816458,1
2.521427012,5.087458966,1
2.554379863,5.791127434,7
2.546635807,5.828608521,9
2.530419365,5.861793517,8
2.529092509,5.889422065,4
2.542434984,6.359169977,3
2.541536951,6.381242742,12
2.534736028,6.414936096,11
2.533919844,6.459961543,4
2.534833077,6.500882099,1
2.558451080,6.718271988,1
2.534634438,6.741636259,2
2.538905467,6.833206469,2
2.545654417,6.866302014,40
2.543424586,6.901850786,82
2.540718625,6.939363684,143
2.534579967,6.975974067,45
2.534704283,7.015083305,15
2.537145999,7.074634839,2
2.548839771,7.099317419,5
2.550959410,7.161324880,1
2.533847748,7.219319509,3
2.550102742,7.273001967,2
2.543285209,7.301235387,2
2.528874740,7.332823327,1
2.547713725,7.373192120,2
2.547332622,7.414893974,1
2.541727482,7.458953758,3
2.545316993,7.512201020,1
2.546392427,7.559745611,1
2.534891610,7.562447957,1
2.539484336,7.613543350,7
2.547843640,7.666913218,1
2.526079378,7.780925216,1
2.529743679,7.822116841,1
2.522704377,7.870256416,1
2.549292556,7.929991388,1
2.537343683,7.983356682,2
2.531875213,8.044363984,1
2.532317642,8.101446156,1
2.525226652,8.219022502,1
2.550047548,8.375453259,1
2.553394322,8.682022179,1
2.523804553,8.973719530,1
2.559544585,9.006736960,1
2.535835652,9.230885451,1
2.535413660,9.360249755,1
2.591150457,-1.299927703,2
2.588833737,-1.265851116,1
2.591363180,-1.138249034,2
2.576252750,-1.091652524,2
2.575914001,-1.057586692,4
2.587259341,-1.027562083,2
2.589772957,-0.939211448,2
2.564083159,-0.914914060,1
2.571916079,-0.815575186,7
2.576450367,-0.783603021,24
2.577477414,-0.747305304,3
2.578248986,-0.696035989,62
2.579468288,-0.661619080,43
2.581448892,-0.618682029,72
2.583266226,-0.581884541,29
2.597255180,-0.538876162,3
2.592371863,-0.201220131,1
2.579316156,-0.176932881,11
2.579856326,-0.143898163,12
2.581368396,0.112345774,11
2.582434849,0.134112331,22
2.575153068,0.463117968,15
2.578982071,0.500791441,21
2.578878746,0.543294027,180
2.581436824,0.578306777,80
2.586195545,0.612122828,21
2.596117942,3.826059028,1
2.592801337,3.864158605,4
2.588381531,3.903729973,17
2.581717290,3.939731522,28
2.585661990,3.980867832,43
2.582912382,4.019011296,73
2.575775705,4.059192572,60
2.567228357,4.097522382,32
2.566416994,4.129510118,5
2.591275315,4.220641891,2
2.583516437,4.256492395,5
2.574236159,4.294719911,2
2.590302560,4.333452932,4
2.571572383,4.380282449,2
2.571451871,4.412544500,3
2.570792493,4.457864634,3
2.562940620,4.504516389,1
2.565305168,4.577172241,2
2.584603812,5.743396682,4
2.583285322,5.784890246,34
2.571195023,5.819882918,8
2.562831089,5.845019569,1
2.588518631,6.273942342,5
2.584888970,6.296517117,5
2.588622873,6.347408127,20
2.582702560,6.372797608,15
2.574675053,6.413002275,2
2.583553219,6.510798111,2
2.588962246,6.745736424,2
2.591873157,6.782483975,7
2.582564987,6.827805353,36
2.582382127,6.861147234,84
2.579871879,6.899843962,128
2.575678966,6.933710900,68
2.577767989,6.976602702,17
2.580514201,7.020099613,11
2.579210654,7.060059870,12
2.573598481,7.088242750,10
2.577559394,7.139857825,8
2.572837619,7.182519001,3
2.574127085,7.245603912,2
2.576941983,7.297770628,3
2.581518673,7.338730280,3
2.590622621,7.375853938,1
2.584069779,7.409202644,2
2.579157249,7.458737161,3
2.588240542,7.518125474,2
2.588049692,7.562290349,1
2.596436508,7.621991395,1
2.569428699,7.699466387,1
2.574826859,7.739104980,3
2.577007748,7.790910772,2
2.580850321,7.832826267,2
2.563052350,7.879889610,1
2.596592927,7.913017106,1
2.593930448,7.944408269,1
2.597520027,8.007952810,1
2.587237872,8.063832414,2
2.586319837,8.117040040,1
2.562208380,8.170226779,1
2.582670678,8.317397689,1
2.576064390,8.473060282,2
2.596955620,8.590754222,1
2.564057216,8.641667472,1
2.597132805,8.717977565,1
2.596062199,8.772517755,1
2.595431942,8.817072995,1
2.571895813,8.897742612,6
2.594674594,9.036640266,1
2.561113240,9.131473846,1
2.572648547,9.392129055,1
2.560861316,9.525647582,3
2.599173419,9.561162893,1
2.625572368,-1.458599965,1
2.621274336,-1.216292561,3
2.619445260,-1.094882363,2
2.621098785,-1.053620450,2
2.621207934,-1.019505494,4
2.621544195,-0.986073297,2
2.615132862,-0.903724252,2
2.607038473,-0.869947202,1
2.627013674,-0.822720405,1
2.615021643,-0.777374310,26
2.619801442,-0.744005985,11
2.619924148,-0.688324774,24
2.618393265,-0.664321955,76
2.617498628,-0.613253614,58
2.621453592,-0.584546403,72
2.614764409,-0.535652474,74
2.617207338,-0.174712885,6
2.623144399,-0.140259023,21
2.623415443,-0.115013293,3
2.606085890,0.117737944,2
2.625597184,0.142368038,39
2.624166640,0.166218521,7
2.623700930,0.391198788,2
2.627181702,0.466259199,4
2.612478874,0.500966975,38
2.613917221,0.539930153,119
2.619993230,0.576183493,155
2.621128538,0.615813019,50
2.629821133,0.643629455,5
2.632569682,3.750886746,3
2.630105503,3.785718447,11
2.624206548,3.822121426,32
2.623213832,3.861855698,42
2.623430351,3.900550098,66
2.617506651,3.940278997,57
2.609995727,3.976122990,35
2.612339113,4.016434220,9
2.618439635,4.053443131,3
2.629632623,4.117240866,1
2.615719927,4.138035298,5
2.616942418,4.174027774,4
2.611289650,4.239422284,1
2.633695020,5.661273806,12
2.623570628,5.700512937,9
2.625511759,5.742204322,17
2.622948509,5.770610891,12
2.621227155,6.126765688,1
2.629053235,6.183932202,5
2.626264952,6.231772537,6
2.625126348,6.257802203,13
2.617966688,6.303509873,14
2.610233860,6.337747831,24
2.607023114,6.364336561,3
2.631676541,6.497928547,1
2.626860053,6.535382211,1
2.633640905,6.628741349,1
2.606070516,6.689689850,1
2.630360007,6.744905666,7
2.625767054,6.782743239,31
2.620446930,6.821926751,78
2.621544265,6.861891651,123
2.614406453,6.894951393,77
2.619095653,6.935931320,25
2.617635029,6.979226074,11
2.622162893,7.025318293,11
2.618215521,7.053719713,11
2.619090903,7.098116884,7
2.618777159,7.149110637,1
2.632885883,7.173529931,12
2.608604887,7.224065121,1
2.626786223,7.299543627,1
2.630623468,7.346397356,2
2.610395896,7.367265580,1
2.634013180,7.418696707,2
2.623654258,7.468294700,3
2.630470226,7.480991167,1
2.616459633,7.580614237,6
2.624923437,7.612605816,1
2.629864045,7.669835435,2
2.609873953,7.735520828,2
2.618765416,7.795388599,1
2.635125605,7.802861306,1
2.631235681,7.856220765,2
2.616625589,7.890961362,1
2.630372992,7.951808441,1
2.611360176,8.011287806,1
2.627122218,8.138642769,2
2.624500069,8.195791473,1
2.624992736,8.694403763,1
2.631359049,8.813534914,1
2.619143495,8.937642564,4
2.638623471,9.070818101,1
2.602575210,9.166748318,1
2.628202498,9.304505035,1
2.626905473,9.446012484,1
2.632253129,9.588115156,2
2.656206382,-1.467939724,1
2.650544025,-1.410970257,1
2.675256969,-1.300733922,1
2.667431747,-1.266458644,1
2.674009347,-1.239748044,1
2.655941516,-1.171136187,1
2.670798763,-1.094681562,2
2.655758224,-1.049003093,2
2.664021032,-1.013856580,3
2.663732418,-0.991058924,2
2.649627644,-0.925098021,1
2.667799360,-0.887469374,1
2.679539503,-0.863798564,1
2.678234364,-0.832228258,1
2.650964098,-0.772611714,8
2.666211679,-0.736968284,17
2.657627645,-0.697742302,10
2.657869317,-0.657981247,79
2.663343855,-0.618315393,37
2.661144525,-0.579768125,85
2.662668743,-0.551997203,6
2.654599970,-0.176792499,2
2.656559727,-0.135388884,15
2.671517414,-0.114663518,4
2.659763844,0.145619970,69
2.664415575,0.169404747,60
2.669980180,0.429736904,1
2.656773611,0.461496954,6
2.660078197,0.540679069,31
2.654649279,0.583874149,77
2.660777996,0.617148728,84
2.664270669,0.655229811,22
2.664718627,0.686131367,1
2.678112760,3.623969626,1
2.672230610,3.672024786,11
2.666144202,3.702913651,27
2.660891584,3.738274595,39
2.663320001,3.782004261,57
2.661052663,3.819009997,60
2.651589164,3.857179480,43
2.649593665,3.891617106,13
2.654710632,3.943948204,4
2.649966005,3.972451324,1
2.643837332,4.021854043,1
2.677512509,5.346931621,1
2.671871162,5.384689446,1
2.676382020,5.418263018,3
2.674734687,5.453748542,6
2.663387530,5.499798732,9
2.672941644,5.547347944,3
2.669812378,5.581033193,14
2.662014495,5.618825820,21
2.653154357,5.663000305,23
2.651948334,5.687455320,9
2.643305125,5.741326884,8
2.643099816,5.771205893,3
2.676129324,6.110348373,3
2.662261342,6.148328100,9
2.655305601,6.187212460,7
2.655272035,6.221782992,12
2.648441855,6.255506521,5
2.675182056,6.516320663,1
2.647780298,6.566448934,1
2.670336231,6.708758230,11
2.664093588,6.742803182,29
2.662657298,6.780608216,79
2.660203740,6.822029798,111
2.659430987,6.856324166,90
2.655743883,6.897580792,23
2.657539162,6.928877217,7
2.664201388,6.983501056,15
2.653351669,7.008248928,8
2.659601572,7.117453018,1
2.647658662,7.156813567,4
2.654180477,7.179274194,158
2.663342524,7.205636527,2
2.651740812,7.256625214,1
2.656017431,7.294005103,1
2.670369492,7.330558591,1
2.645614832,7.370737785,1
2.662040793,7.410444511,2
2.663942891,7.462293142,2
2.641081926,7.518173111,1
2.656959115,7.533140896,5
2.668235320,7.585017432,1
2.672781841,7.760454364,1
2.676986442,7.813158030,1
2.672855226,7.844651549,1
2.660024334,7.903319903,1
2.677002204,8.038494877,1
2.647005351,8.088541949,1
2.654341483,8.184725133,1
2.652833884,8.352330232,1
2.678188713,8.768384176,1
2.666601063,8.977320878,2
2.678046807,9.104208654,1
2.643913369,9.201094349,1
2.676508588,9.348321492,1
2.709081248,-1.442478436,1
2.707441807,-1.288810258,4
2.710496891,-1.274777080,2
2.709853191,-1.211161255,1
2.708032820,-1.179890070,3
2.703094826,-1.059825756,2
2.694571741,-1.022447314,2
2.711052572,-0.981224816,4
2.689519847,-0.952101016,2
2.711248493,-0.902367065,1
2.702256672,-0.847309351,1
2.684836303,-0.807833476,2
2.711929947,-0.763595839,1
2.695492546,-0.734652891,12
2.707010444,-0.712402629,12
2.693259825,-0.650022742,37
2.702268854,-0.627571979,63
2.698807639,-0.574353234,71
2.706425100,-0.550330333,33
2.691648187,-0.163234600,1
2.700912693,-0.132588781,16
2.705678057,-0.106982936,11
2.696766807,0.151086933,22
2.706065927,0.176040872,25
2.710751761,0.209561259,2
2.698998030,0.454965087,6
2.687416598,0.548257628,6
2.699329116,0.581053325,35
2.699212747,0.625480311,91
2.705493337,0.659507888,88
2.709995516,0.690005074,19
2.707812414,3.447777196,1
2.714928815,3.505155053,5
2.706190503,3.544244919,6
2.708484455,3.580243105,26
2.702216014,3.620386653,52
2.702062150,3.659609546,58
2.700210350,3.698856477,55
2.694379604,3.738927283,59
2.688525655,3.776787709,25
2.683338929,3.814842209,3
2.713214031,5.218825408,2
2.704793103,5.253457979,1
2.708108792,5.302984933,6
2.704832583,5.338873685,12
2.701478730,5.381264117,21
2.699900373,5.412822307,11
2.703543201,5.459025162,11
2.710278258,5.496307574,5
2.701953032,5.540717271,13
2.695029768,5.576056680,15
2.684416315,5.613751963,2
2.717154173,6.029796041,4
2.706954785,6.064918096,6
2.693235618,6.114734692,7
2.694782934,6.133975364,6
2.693774924,6.170514184,6
2.686203369,6.205205559,1
2.685991059,6.473913149,2
2.696273395,6.483938927,1
2.709012489,6.531886296,2
2.715495783,6.565065730,1
2.711633208,6.634933159,2
2.708854657,6.661045811,7
2.702910975,6.699054720,24
2.702400490,6.742087782,73
2.699771157,6.780086162,68
2.697892955,6.816292486,104
2.698142196,6.854358484,25
2.696315092,6.892703009,22
2.702514355,6.946099475,16
2.698074173,6.961662147,2
2.699725730,7.012928403,3
2.706604866,7.060390610,4
2.700961967,7.111939357,1
2.692061509,7.207304411,3
2.697056780,7.279485961,1
2.684568274,7.296079173,1
2.703018968,7.332140041,1
2.686441078,7.371868363,2
2.718341850,7.404043761,1
2.708332216,7.467587898,3
2.715767608,7.502702259,1
2.693479380,7.545984160,1
2.718983224,7.566138290,1
2.710938997,7.767497484,1
2.705028225,7.816298644,1
2.706819312,7.914800045,1
2.685300778,7.973039099,1
2.698043553,8.100280691,1
2.715086809,8.164194154,1
2.685781951,8.294368371,1
2.688547699,8.453281392,1
2.692589442,8.631082952,1
2.704440223,8.687194579,1
2.706474439,8.888523301,2
2.694937062,8.999208000,1
2.701016645,9.004265726,1
2.698712187,9.247167126,1
2.713600648,9.387234050,1
2.698300393,9.504978793,1
2.691039033,9.564353766,1
2.741901239,-1.442720667,1
2.728281987,-1.272024756,2
2.738551354,-1.137831750,1
2.739420974,-1.021009100,1
2.742038226,-0.986690753,4
2.746802808,-0.933571226,3
2.739239348,-0.843540922,2
2.725850029,-0.833387885,1
2.738549395,-0.740575378,8
2.732422159,-0.703399157,14
2.734458308,-0.656773866,14
2.740231078,-0.621511437,97
2.736234621,-0.576078731,43
2.743601751,-0.546190564,62
2.727810260,-0.133310141,11
2.742136912,-0.100448550,45
2.743246539,-0.073038406,6
2.734696616,0.155338130,6
2.738306677,0.179160921,40
2.750740659,0.221414245,15
2.750552893,0.257556161,19
2.759911707,0.288184016,1
2.731774168,0.457179548,2
2.736214182,0.501005502,2
2.731792644,0.587484110,8
2.741032324,0.620202477,56
2.738129032,0.662983159,162
2.744249244,0.694192230,129
2.752214269,0.724324294,4
2.756768319,3.274906830,2
2.747791997,3.308953227,3
2.744642257,3.339272730,3
2.746585972,3.384350732,6
2.734282931,3.418872531,7
2.743831207,3.463666866,24
2.748649057,3.499957287,40
2.740646257,3.538920559,50
2.738444518,3.577994025,64
2.736203588,3.618115363,46
2.728852042,3.655427874,26
2.727056501,3.698084018,6
2.742049752,4.994469792,1
2.750079145,5.017676701,10
2.747855507,5.049482858,9
2.750553995,5.096215166,9
2.749695015,5.141672471,14
2.747388400,5.183736057,19
2.742041737,5.222047014,31
2.739718557,5.260440476,18
2.738237879,5.297446044,18
2.736987814,5.336048656,10
2.728353350,5.380926839,7
2.727780556,5.423758528,4
2.738959514,5.470496587,7
2.739385709,5.501652953,16
2.731574632,5.544093677,11
2.723061955,5.566586543,2
2.754670496,5.741706369,1
2.755995938,5.906481246,1
2.748151149,5.947726176,2
2.751001707,5.967779953,1
2.732499465,6.021786426,16
2.734148532,6.054137468,6
2.726121659,6.083900169,2
2.726708833,6.127485502,1
2.751757532,6.164191654,1
2.747975878,6.218483179,2
2.743831611,6.313990623,2
2.735352057,6.385043601,2
2.746738462,6.431410679,1
2.743438642,6.472404096,1
2.746016662,6.504833415,4
2.740154548,6.526307524,1
2.751599064,6.599937700,1
2.741999900,6.627484853,21
2.742347199,6.660293694,16
2.740767588,6.704214651,66
2.741691868,6.742081150,76
2.735916692,6.777594241,92
2.740247152,6.814441642,27
2.734047634,6.857419973,25
2.745492727,6.908106476,14
2.734509039,6.945093021,3
2.726744062,6.987050620,2
2.726756230,7.002263242,1
2.741421038,7.114893863,1
2.748642686,7.239634026,1
2.738129368,7.273875109,1
2.736453215,7.289896773,2
2.739194065,7.330294294,2
2.747134398,7.372261967,1
2.747896394,7.400399635,1
2.727206078,7.447404109,1
2.743900000,7.490120030,3
2.726347223,7.633638549,1
2.733410509,7.766964057,1
2.750212547,7.825707885,1
2.740823323,7.868205745,1
2.752632499,7.999046452,1
2.735399872,8.056691095,1
2.736363686,8.264155193,1
2.741157446,8.316418486,1
2.733739018,8.488211277,1
2.736468186,8.589000943,1
2.736497644,8.666529846,1
2.732539140,8.706994711,1
2.748781646,8.776538798,1
2.743856341,8.818991366,1
2.737410710,8.916846193,2
2.730458569,9.028474001,2
2.754493018,9.047464200,1
2.733785129,9.155614276,1
2.750073990,9.420543742,1
2.736279851,9.538319018,2
2.789321822,-1.253485233,7
2.772551471,-1.205855372,2
2.784750546,-1.146237295,2
2.781828424,-1.012094742,1
2.774647500,-0.978905335,6
2.791962412,-0.925839766,2
2.799533012,-0.919963992,1
2.780279538,-0.859344660,1
2.788398896,-0.788400126,2
2.775723149,-0.730767224,3
2.776585114,-0.696073968,16
2.779892418,-0.669118146,12
2.778892553,-0.613028894,73
2.781600857,-0.580972142,59
2.780334977,-0.537673928,78
2.788559364,-0.514527506,13
2.787447188,-0.125719934,9
2.782244508,-0.099395341,99
2.772929599,-0.070678331,7
2.777990923,0.188436017,8
2.773232714,0.220169218,8
2.769593053,0.258072569,12
2.783697398,0.301625071,13
2.783426844,0.331462825,2
2.792977148,0.426445536,1
2.770234775,0.449207622,2
2.775299813,0.597391283,2
2.772792748,0.627429715,18
2.776908086,0.659570114,62
2.779081115,0.702405107,188
2.785166969,0.732229602,96
2.798821578,0.769880984,3
2.799408615,3.111336201,1
2.792229239,3.144445612,2
2.778892197,3.176059176,3
2.778195770,3.223748756,10
2.767169960,3.265313591,2
2.779260312,3.295966815,6
2.784175953,3.342332456,14
2.789150572,3.380483135,28
2.783505257,3.420369320,62
2.782320396,3.459421828,67
2.777530295,3.496977511,54
2.770760738,3.537646772,34
2.773960145,3.572552132,9
2.775167765,4.820135503,1
2.779880505,4.899198870,8
2.796544272,4.939986388,4
2.783240245,4.981576099,5
2.775810178,5.023031310,21
2.775414979,5.055013079,15
2.769988700,5.098893785,15
2.770150804,5.142850689,10
2.769749409,5.172830119,7
2.764410289,5.200488964,1
2.765445560,5.269502434,4
2.761832104,5.290543655,1
2.781085948,5.916657908,2
2.789350894,5.941920396,15
2.780419916,5.977683778,13
2.781651552,6.016438824,7
2.765225916,6.047915817,2
2.799724973,6.299974792,1
2.760532621,6.325512980,1
2.777249993,6.366941825,1
2.793101185,6.545538646,3
2.783499976,6.584628277,21
2.777404068,6.620440741,30
2.781630505,6.665098109,75
2.782329308,6.703444449,94
2.775837709,6.738668492,75
2.775078536,6.776792320,28
2.780257629,6.815556250,19
2.782169317,6.859396994,10
2.780110751,6.908805266,4
2.793432787,6.942333184,2
2.762264391,7.026627314,2
2.771629616,7.069242267,1
2.794682325,7.133299409,1
2.769296922,7.179050845,1
2.792487187,7.226432319,2
2.774782695,7.266209893,2
2.793592283,7.293298725,1
2.798408257,7.328138662,1
2.774979691,7.361359219,1
2.782794712,7.454414295,1
2.772913886,7.519357821,1
2.782834297,7.561788187,1
2.799499260,7.786828789,1
2.799552001,7.884142176,1
2.785459700,7.946940885,1
2.761995715,8.120288660,1
2.778187968,8.261334720,1
2.778638822,8.415207914,1
2.794003900,8.741199638,1
2.778470510,8.950775324,1
2.766532262,9.057493407,1
2.794065895,9.082337434,1
2.765043110,9.180485354,1
2.798503092,9.465117599,1
2.773739367,9.567481221,1
2.827523211,-1.495670516,1
2.817989639,-1.456771551,1
2.804827685,-1.378862329,1
2.805947545,-1.260158409,2
2.813029687,-1.239124934,1
2.804319881,-1.123783394,1
2.804308024,-1.107159612,1
2.829253908,-1.074306033,1
2.802393903,-0.966171439,2
2.828897466,-0.932524013,4
2.810923533,-0.902337061,2
2.803250351,-0.809822132,2
2.834660028,-0.771647409,1
2.816067019,-0.690993456,1
