_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
93,nav_dryrun,dryrun,94,1.7,0.0,94,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,467,94,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,468,0.0,,-89,0.6949212060255163,0.5532310605049133,0.6404093440309708,0.05451186199454551,0.025899477303028107,0.006110241000000001,DIAG_NAV,470,avoidance,10.602513067424297,11.527368192557475,0.0,37.0,0.0,3.7108795735985036,3.7108795735985036,10.602513067424297,94,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,471
94,nav_dryrun,dryrun,95,1.7,0.0,95,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,472,95,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,473,0.0,,-89,0.6942285649916705,0.5519675612449646,0.6397278331341374,0.05450073185753315,0.025804221630096436,0.046592394,DIAG_NAV,475,avoidance,10.604894459247589,11.515100996414473,0.0,37.0,0.0,3.7117130607366557,3.7117130607366557,10.604894459247589,95,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,476
95,nav_dryrun,dryrun,96,1.7,0.0,96,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,477,96,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,478,0.0,,-89,0.7055642604827881,0.5517532825469971,0.6522919389054826,0.05327232157730538,0.02628561295568943,0.069299661,DIAG_NAV,480,avoidance,10.592859676107764,11.741254900298689,0.0,36.0,0.0,3.707500886637717,3.707500886637717,10.592859676107764,96,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,481
96,nav_dryrun,dryrun,97,1.7,0.0,97,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,482,97,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,483,0.0,,-89,0.7047641362462725,0.551324725151062,0.6491429781524244,0.05562115809384813,0.026345768943428993,0.041555733000000004,DIAG_NAV,485,avoidance,10.591355776414275,11.684573606743639,0.0,36.0,0.0,3.706974521744996,3.706974521744996,10.591355776414275,97,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,486
97,nav_dryrun,dryrun,98,1.7,0.0,98,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,487,98,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,488,0.0,,-89,0.7060514875820705,0.5510746836662292,0.655172595239821,0.05087889234224955,0.02633458748459816,0.06592977,DIAG_NAV,490,avoidance,10.591635312885046,11.793106714316778,0.0,36.0,0.0,3.7070723595097657,3.7070723595097657,10.591635312885046,98,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,491
98,nav_dryrun,dryrun,99,1.7,0.0,99,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,492,99,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,493,0.0,,-89,0.7046486990792411,0.5501098036766052,0.6491129782990663,0.05553572078017478,0.02631649188697338,0.007376749,DIAG_NAV,495,avoidance,10.592087702825665,11.684033609383194,0.0,36.0,0.0,3.7072306959889825,3.7072306959889825,10.592087702825665,99,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,496
99,nav_dryrun,dryrun,100,1.7,0.0,100,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,497,100,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,498,0.0,,-89,0.6974450647830963,0.5499669313430786,0.641958689039692,0.05548637574340435,0.026352202519774437,0.034475487,DIAG_NAV,500,avoidance,10.591194937005639,11.555256402714456,0.0,37.0,0.0,3.7069182279519732,3.7069182279519732,10.591194937005639,100,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,501
100,nav_dryrun,dryrun,101,1.7,0.0,101,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,502,101,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,503,0.0,,-89,0.6963348283487207,0.5488366484642029,0.6435288627443791,0.052805965604341545,0.026385826990008354,0.05792424,DIAG_NAV,505,avoidance,10.590354325249791,11.583519529398824,0.0,37.0,0.0,3.7066240138374265,3.7066240138374265,10.590354325249791,101,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,506
101,nav_dryrun,dryrun,102,1.7,0.0,102,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,507,102,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,508,0.0,,-89,0.6963348283487207,0.5488366484642029,0.6435288627443791,0.052805965604341545,0.026385826990008354,0.16533307700000002,DIAG_NAV,510,avoidance,10.590354325249791,11.583519529398824,0.0,37.0,0.0,3.7066240138374265,3.7066240138374265,10.590354325249791,102,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,511
102,nav_dryrun,dryrun,103,1.7,0.0,103,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,512,103,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,513,0.0,,-89,0.6959159111275393,0.5515834093093872,0.6427620991330851,0.05315381199445413,0.02631686069071293,0.00042511400000000004,DIAG_NAV,515,avoidance,10.592078482732177,11.569717784395532,0.0,37.0,0.0,3.7072274689562614,3.7072274689562614,10.592078482732177,103,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,516
103,nav_dryrun,dryrun,104,1.7,0.0,104,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,517,104,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,518,0.0,,-89,0.7053338408470153,0.5516486167907715,0.6518013505022162,0.05353249034479908,0.026439061388373375,0.039609462000000005,DIAG_NAV,520,avoidance,10.589023465290666,11.732424309039892,0.0,36.0,0.0,3.7061582128517325,3.7061582128517325,10.589023465290666,104,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,521
104,nav_dryrun,dryrun,105,1.7,0.0,105,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,522,105,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,523,0.0,,-89,0.7051623157092504,0.5523970723152161,0.6518664818812416,0.05329583382800869,0.026370301842689514,0.07092031900000001,DIAG_NAV,525,avoidance,10.590742453932762,11.73359667386235,0.0,36.0,0.0,3.7067598588764663,3.7067598588764663,10.590742453932762,105,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,526
105,nav_dryrun,dryrun,106,1.7,0.0,106,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,527,106,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,528,0.0,,-89,0.6969068295815412,0.5475866198539734,0.6436445394011638,0.053262290180377335,0.026219116523861885,0.046221743,DIAG_NAV,530,avoidance,10.594522086903453,11.58560170922095,0.0,37.0,0.0,3.708082730416208,3.708082730416208,10.594522086903453,106,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,531
106,nav_dryrun,dryrun,107,1.7,0.0,107,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,532,107,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,533,0.0,,-89,0.6955408576656791,0.5513334274291992,0.6437299892087194,0.05181086845695972,0.026229603216052055,0.045318590000000006,DIAG_NAV,535,avoidance,10.594259919598699,11.587139805756948,0.0,37.0,0.0,3.707990971859544,3.707990971859544,10.594259919598699,107,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,536
107,nav_dryrun,dryrun,108,1.7,0.0,108,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,537,108,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,538,0.0,,-89,0.6958527933148777,0.5536238551139832,0.6432932803235815,0.05255951299129621,0.026066415011882782,0.015584039000000001,DIAG_NAV,540,avoidance,10.59833962470293,11.579279045824466,0.0,37.0,0.0,3.709418868646025,3.709418868646025,10.59833962470293,108,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,541
108,nav_dryrun,dryrun,109,1.7,0.0,109,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,542,109,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,543,0.0,,-89,0.6951558204258189,0.5530881285667419,0.6421525459950956,0.05300327443072329,0.026202043518424034,0.038838698000000005,DIAG_NAV,545,avoidance,10.5949489120394,11.558745827911721,0.0,37.0,0.0,3.7082321192137893,3.7082321192137893,10.5949489120394,109,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,546
109,nav_dryrun,dryrun,110,1.7,0.0,110,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,547,110,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,548,0.0,,-89,0.6940158921129563,0.5513960719108582,0.6409518376678762,0.05306405444508013,0.02616499550640583,0.06305041900000001,DIAG_NAV,550,avoidance,10.595875112339854,11.537133078021771,0.0,37.0,0.0,3.7085562893189485,3.7085562893189485,10.595875112339854,110,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,551
110,nav_dryrun,dryrun,111,1.7,0.0,111,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,552,111,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,553,0.0,,-89,0.70585948910032,0.5519317984580994,0.6526837895271479,0.053175699573172176,0.026098622009158134,0.006777559000000001,DIAG_NAV,555,avoidance,10.597534449771047,11.748308211488663,0.0,36.0,0.0,3.709137057419866,3.709137057419866,10.597534449771047,111,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,556
111,nav_dryrun,dryrun,112,1.7,0.0,112,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,557,112,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,558,0.0,,-89,0.7056309103965759,0.5518762469291687,0.6533885890294028,0.05224232136717309,0.026223622262477875,0.03150758,DIAG_NAV,560,avoidance,10.594409443438053,11.76099460252925,0.0,36.0,0.0,3.708043305203318,3.708043305203318,10.594409443438053,112,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,561
112,nav_dryrun,dryrun,113,1.7,0.0,113,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,562,113,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,563,0.0,,-89,0.7063037157058716,0.5511976480484009,0.6543802717376662,0.05192344396820535,0.0262631606310606,0.054777277000000006,DIAG_NAV,565,avoidance,10.593420984223485,11.778844891277991,0.0,36.0,0.0,3.7076973444782193,3.7076973444782193,10.593420984223485,113,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,566
113,nav_dryrun,dryrun,114,1.7,0.0,114,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,567,114,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,568,0.0,,-89,0.7085705842290606,0.5560913681983948,0.6537899482859395,0.054780635943121096,0.026036426424980164,0.0015709720000000001,DIAG_NAV,570,avoidance,10.599089339375496,11.76821906914691,0.0,36.0,0.0,3.709681268781423,3.709681268781423,10.599089339375496,114,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,571
114,nav_dryrun,dryrun,115,1.7,0.0,115,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,572,115,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,573,0.0,,-89,0.7067500267710004,0.5549054741859436,0.6519921947565032,0.05475783201449729,0.02610880322754383,0.050289212,DIAG_NAV,575,avoidance,10.597279919311404,11.735859505617057,0.0,36.0,0.0,3.709047971758991,3.709047971758991,10.597279919311404,115,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,576
115,nav_dryrun,dryrun,116,1.7,0.0,116,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,577,116,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,578,0.0,,-89,0.6981833945302403,0.549679696559906,0.6428896902858726,0.05529370424436762,0.02631118893623352,0.012667928,DIAG_NAV,580,avoidance,10.592220276594162,11.572014425145706,0.0,37.0,0.0,3.7072770968079563,3.7072770968079563,10.592220276594162,116,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,581
116,nav_dryrun,dryrun,117,1.7,0.0,117,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,582,117,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,583,0.0,,-89,0.7082823548998152,0.5506938099861145,0.6536382247294699,0.054644130170345306,0.026239750906825066,0.019443266,DIAG_NAV,585,avoidance,10.594006227329373,11.765488045130457,0.0,36.0,0.0,3.7079021795652802,3.7079021795652802,10.594006227329373,117,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,586
117,nav_dryrun,dryrun,118,1.7,0.0,118,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,587,118,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,588,0.0,,-89,0.700146017705693,0.5529584288597107,0.6467473580547433,0.05339865965094972,0.026334883645176888,0.042492684,DIAG_NAV,590,avoidance,10.591627908870578,11.64145244498538,0.0,37.0,0.0,3.707069768104702,3.707069768104702,10.591627908870578,118,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,591
118,nav_dryrun,dryrun,119,1.7,0.0,119,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,592,119,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,593,0.0,,-89,0.6969323894556831,0.5536238551139832,0.6417251323957057,0.05520725705997741,0.026247134432196617,0.066777423,DIAG_NAV,595,avoidance,10.593821639195085,11.551052383122704,0.0,37.0,0.0,3.707837573718279,3.707837573718279,10.593821639195085,119,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,596
119,nav_dryrun,dryrun,120,1.7,0.0,120,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,597,120,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,598,0.0,,-89,0.6891239899577517,0.5487042665481567,0.6356937730444377,0.05343021691331397,0.02622133120894432,0.012506317000000001,DIAG_NAV,600,avoidance,10.594466719776392,11.44248791479988,0.0,38.0,0.0,3.7080633519217367,3.7080633519217367,10.594466719776392,120,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,601
120,nav_dryrun,dryrun,121,1.7,0.0,121,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,602,121,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,603,0.0,,-89,0.6897790847402631,0.5481451749801636,0.6363460886389096,0.05343299610135348,0.026159554719924927,0.010659046,DIAG_NAV,605,avoidance,10.596011132001877,11.454229595500372,0.0,38.0,0.0,3.7086038962006564,3.7086038962006564,10.596011132001877,121,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,606
121,nav_dryrun,dryrun,122,1.7,0.0,122,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,607,122,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,608,0.0,,-89,0.6899564898375309,0.5480201840400696,0.6358076656404121,0.054148824197118695,0.02617095783352852,0.00627939,DIAG_NAV,610,avoidance,10.595726054161787,11.444537981527418,0.0,38.0,0.0,3.708504118956625,3.708504118956625,10.595726054161787,122,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,611
122,nav_dryrun,dryrun,123,1.7,0.0,123,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,612,123,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,613,0.0,,-89,0.6882967569611289,0.5477076768875122,0.6323617237801996,0.055935033180929246,0.0261591337621212,0.029843328000000002,DIAG_NAV,615,avoidance,10.59602165594697,11.382511028043593,0.0,38.0,0.0,3.708607579581439,3.708607579581439,10.59602165594697,123,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,616
123,nav_dryrun,dryrun,124,1.7,0.0,124,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,617,124,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,618,0.0,,-89,0.6877637884833596,0.5486542582511902,0.6317242720061679,0.0560395164771917,0.02628413215279579,0.054373107000000004,DIAG_NAV,620,avoidance,10.592896696180105,11.371036896111022,0.0,38.0,0.0,3.7075138436630364,3.7075138436630364,10.592896696180105,124,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,621
124,nav_dryrun,dryrun,125,1.7,0.0,125,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,622,125,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,623,0.0,,-89,0.7057495594024659,0.5505229830741882,0.6493875712948911,0.05636198810757475,0.02631462551653385,0.0008603020000000001,DIAG_NAV,625,avoidance,10.592134362086654,11.68897628330804,0.0,36.0,0.0,3.7072470267303284,3.7072470267303284,10.592134362086654,125,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,626
125,nav_dryrun,dryrun,126,1.7,0.0,126,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,627,126,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,628,0.0,,-89,0.7088021806308201,0.5549054741859436,0.6544763284116428,0.05432585221917733,0.026154205203056335,0.023648292,DIAG_NAV,630,avoidance,10.596144869923592,11.78057391140957,0.0,36.0,0.0,3.7086507044732566,3.7086507044732566,10.596144869923592,126,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,631
126,nav_dryrun,dryrun,127,1.7,0.0,127,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,632,127,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,633,0.0,,-89,0.6978435849442202,0.5531467199325562,0.6466545332515357,0.05118905169268449,0.026525110006332397,0.014035474000000001,DIAG_NAV,635,avoidance,10.58687224984169,11.639781598527641,0.0,37.0,0.0,3.705405287444591,3.705405287444591,10.58687224984169,127,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,636
127,nav_dryrun,dryrun,128,1.7,0.0,128,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,637,128,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,638,0.0,,-89,0.6966198244515587,0.549721360206604,0.6453587001055673,0.051261124345991345,0.026162177324295044,0.068860454,DIAG_NAV,640,avoidance,10.595945566892624,11.616456601900211,0.0,37.0,0.0,3.708580948412418,3.708580948412418,10.595945566892624,128,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,641
128,nav_dryrun,dryrun,129,1.7,0.0,129,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,642,129,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,643,0.0,,-89,0.696465518544702,0.5467985272407532,0.6428122708497717,0.0536532476949303,0.026165099814534187,0.04183205,DIAG_NAV,645,avoidance,10.595872504636645,11.57062087529589,0.0,37.0,0.0,3.7085553766228254,3.7085553766228254,10.595872504636645,129,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,646
129,nav_dryrun,dryrun,130,1.7,0.0,130,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,647,130,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,648,0.0,,-89,0.6885488376472936,0.5477702021598816,0.6348123949877574,0.053736442659536136,0.026220956817269325,0.065034375,DIAG_NAV,650,avoidance,10.594476079568267,11.426623109779634,0.0,38.0,0.0,3.708066627848893,3.708066627848893,10.594476079568267,130,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,651
130,nav_dryrun,dryrun,131,1.7,0.0,131,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,652,131,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,653,0.0,,-89,0.6884740229808923,0.5521767139434814,0.6351907143077282,0.053283308673164116,0.025955691933631897,0.010914603,DIAG_NAV,655,avoidance,10.601107701659203,11.433432857539108,0.0,38.0,0.0,3.7103876955807205,3.7103876955807205,10.601107701659203,131,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,656
131,nav_dryrun,dryrun,132,1.7,0.0,132,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,657,132,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,658,0.0,,-89,0.6866349903019991,0.5514266490936279,0.633036230525127,0.05359875977687214,0.026301821693778038,0.010645083000000001,DIAG_NAV,660,avoidance,10.592454457655549,11.394652149452286,0.0,38.0,0.0,3.7073590601794417,3.7073590601794417,10.592454457655549,132,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,661
132,nav_dryrun,dryrun,133,1.7,0.0,133,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,662,133,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,663,0.0,,-89,0.6863850210652207,0.5515100359916687,0.6398473240099086,0.04653769705531209,0.026164624840021133,0.058429687,DIAG_NAV,665,avoidance,10.595884378999472,11.517251832178355,0.0,38.0,0.0,3.7085595326498146,3.7085595326498146,10.595884378999472,133,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,666
133,nav_dryrun,dryrun,134,1.7,0.0,134,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,667,134,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,668,0.0,,-89,0.6862060861154036,0.5523730516433716,0.6309716148190272,0.05523447129637637,0.02630763314664364,0.0050391970000000005,DIAG_NAV,670,avoidance,10.592309171333909,11.35748906674249,0.0,38.0,0.0,3.7073082099668677,3.7073082099668677,10.592309171333909,134,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,671
134,nav_dryrun,dryrun,135,1.7,0.0,135,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,672,135,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,673,0.0,,-89,0.7077687314578465,0.5505918264389038,0.651201589631998,0.05656714182584844,0.026272546499967575,0.027664130000000002,DIAG_NAV,675,avoidance,10.59318633750081,11.721628613375964,0.0,36.0,0.0,3.7076152181252833,3.7076152181252833,10.59318633750081,135,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,676
135,nav_dryrun,dryrun,136,1.7,0.0,136,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,677,136,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,678,0.0,,-89,0.7058643920081002,0.5490085482597351,0.6520991956144109,0.05376519639368938,0.026265360414981842,0.07080265000000001,DIAG_NAV,680,avoidance,10.593365989625454,11.737785521059395,0.0,36.0,0.0,3.7076780963689084,3.7076780963689084,10.593365989625454,136,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,681
136,nav_dryrun,dryrun,137,1.7,0.0,137,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,682,137,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,683,0.0,,-89,0.7063357489449638,0.5533554553985596,0.6520239963482126,0.054311752596751174,0.02635858580470085,0.0086727,DIAG_NAV,685,avoidance,10.591035354882479,11.736431934267827,0.0,36.0,0.0,3.706862374208867,3.706862374208867,10.591035354882479,137,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,686
137,nav_dryrun,dryrun,138,1.7,0.0,138,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,687,138,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,688,0.0,,-89,0.6965637750485364,0.5508046746253967,0.6417751439190813,0.05478863112945506,0.02616710588335991,0.046106927000000006,DIAG_NAV,690,avoidance,10.595822352916002,11.551952590543463,0.0,37.0,0.0,3.7085378235206004,3.7085378235206004,10.595822352916002,138,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,691
