stamp_sec,stamp_nanosec,scan_index,point_index,angle_rad,range_m,x_scan_m,y_scan_m,x_forward_m,y_left_m
1774760568,890806421,0,155,2.705260319635272,1.253749966621399,-1.1362833466422495,0.52985765536288,1.1362833466422495,0.52985765536288
1774760568,890806421,0,159,2.775073489174247,2.680000066757202,-2.501995584689689,0.9604261824897882,2.501995584689689,0.9604261824897882
1774760568,890806421,0,161,2.809980073943734,2.6157500743865967,-2.4732402659208206,0.851604978074573,2.4732402659208206,0.851604978074573
1774760568,890806421,0,164,2.8623399510979652,2.5777499675750732,-2.477892289781896,0.7105242399613985,2.477892289781896,0.7105242399613985
1774760568,890806421,0,166,2.8972465358674526,2.53725004196167,-2.4618828584330377,0.6138163950140719,2.4618828584330377,0.6138163950140719
1774760568,890806421,0,169,2.9496064130216837,2.490999937057495,-2.445233241321935,0.47530525134345936,2.445233241321935,0.47530525134345936
1774760568,890806421,0,171,2.984512997791171,2.4660000801086426,-2.4356395181113735,0.3857674596308348,2.4356395181113735,0.3857674596308348
1774760568,890806421,0,174,3.036872874945402,2.4437499046325684,-2.4303627809520276,0.2554414793153486,2.4303627809520276,0.2554414793153486
1774760568,890806421,0,176,3.0717794597148895,2.4437499046325684,-2.43779704863103,0.17046743406740947,2.43779704863103,0.17046743406740947
1774760568,890806421,0,179,3.1241393368691206,2.5037500858306885,-2.5033687515079435,0.04369652469865027,2.5033687515079435,0.04369652469865027
1774760568,890806421,0,181,3.159045921638608,2.5037500858306885,-2.5033687536347315,-0.04369640285504208,2.5033687536347315,-0.04369640285504208
1774760568,890806421,0,184,3.211405798792839,2.4714999198913574,-2.4654794745924784,-0.17240305793744856,2.4654794745924784,-0.17240305793744856
1774760568,890806421,0,186,3.2463123835623264,2.5234999656677246,-2.5096759754508855,-0.2637775103560842,2.5096759754508855,-0.2637775103560842
1774760568,890806421,0,189,3.2986722607165575,2.535249948501587,-2.504036824763663,-0.39660040545215336,2.504036824763663,-0.39660040545215336
1774760568,890806421,0,191,3.333578845486045,2.0834999084472656,-2.045220157108551,-0.397550471583971,2.045220157108551,-0.397550471583971
1774760568,890806421,0,194,3.385938722640276,1.694000005722046,-1.6436809766125566,-0.4098156494184717,1.6436809766125566,-0.4098156494184717
1774760568,890806421,0,197,3.438298599794507,1.4307500123977661,-1.3682330525915805,-0.4183107837148517,1.3682330525915805,-0.4183107837148517
1774760568,890806421,0,199,3.4732051845639944,1.2380000352859497,-1.1705520407995138,-0.4030533552125651,1.1705520407995138,-0.4030533552125651
1774760568,890806421,0,202,3.5255650617182255,1.0924999713897705,-1.0129483457642308,-0.4092576649253597,1.0129483457642308,-0.4092576649253597
1774760568,890806421,0,204,3.560471646487713,0.9797499775886536,-0.8950461526424768,-0.39850019225198274,0.8950461526424768,-0.39850019225198274
1774760568,890806421,0,207,3.612831523641944,0.8889999985694885,-0.7921048100240732,-0.4035975314509213,0.7921048100240732,-0.4035975314509213
1774760568,890806421,0,210,3.665191400796175,0.8162500262260437,-0.7068932701389194,-0.40812499304296684,0.7068932701389194,-0.40812499304296684
1774760568,890806421,0,212,3.7000979855656624,0.7549999952316284,-0.6402763200217716,-0.40008902361741555,0.6402763200217716,-0.40008902361741555
1774760568,890806421,0,215,3.7524578627198935,0.7042499780654907,-0.5768878209645524,-0.40394117595018053,0.5768878209645524,-0.40394117595018053
1774760568,890806421,0,217,3.787364447489381,0.6622499823570251,-0.5288963641313568,-0.39855197294770905,0.5288963641313568,-0.39855197294770905
1774760568,890806421,0,220,3.839724324643612,0.6237499713897705,-0.47782021140424247,-0.40093873893943516,0.47782021140424247,-0.40093873893943516
1774760568,890806421,0,223,3.892084201797843,0.5912500023841858,-0.43241288998325134,-0.4032315189759256,0.43241288998325134,-0.4032315189759256
1774760568,890806421,0,225,3.9269907865673304,0.5649999976158142,-0.39951534183774606,-0.39951531753130437,0.39951534183774606,-0.39951531753130437
1774760568,890806421,0,228,3.9793506637215614,0.5402500033378601,-0.3614978246947862,-0.40148398330132107,0.3614978246947862,-0.40148398330132107
1774760568,890806421,0,231,4.0317105408757925,0.5189999938011169,-0.32661729165049835,-0.40333873897811096,0.32661729165049835,-0.40333873897811096
1774760568,890806421,0,233,4.06661712564528,0.500249981880188,-0.3010579670124375,-0.39951738994625313,0.3010579670124375,-0.39951738994625313
1774760568,890806421,0,236,4.118977002799511,0.48350000381469727,-0.2703697837508917,-0.4008396608661727,0.2703697837508917,-0.4008396608661727
1774760568,890806421,0,238,4.153883587568998,0.46950000524520874,-0.2487971101487771,-0.39815857758796097,0.2487971101487771,-0.39815857758796097
1774760568,890806421,0,241,4.206243464723229,0.4572499990463257,-0.22167921142591776,-0.3999198530323896,0.22167921142591776,-0.3999198530323896
1774760568,890806421,0,243,4.241150049492717,0.44574999809265137,-0.20236627744128466,-0.39716614980906384,0.20236627744128466,-0.39716614980906384
1774760568,890806421,0,246,4.293509926646948,0.43650001287460327,-0.1775405632016461,-0.398762598117691,0.1775405632016461,-0.398762598117691
1774760568,890806421,0,249,4.345869803801179,0.42875000834465027,-0.15365027483306082,-0.40027261047848695,0.15365027483306082,-0.40027261047848695
1774760568,890806421,0,251,4.380776388570666,0.421750009059906,-0.13730838562430658,-0.39877246316574755,0.13730838562430658,-0.39877246316574755
1774760568,890806421,0,253,4.415682973340154,0.41499999165534973,-0.12133426859521199,-0.39686646159433187,0.12133426859521199,-0.39686646159433187
1774760568,890806421,0,256,4.468042850494385,0.4104999899864197,-0.09930894950698094,-0.39830638248297073,0.09930894950698094,-0.39830638248297073
1774760568,890806421,0,259,4.520402727648616,0.40625,-0.07751616833589163,-0.3987860405612535,0.07751616833589163,-0.3987860405612535
1774760568,890806421,0,261,4.555309312418103,0.4027499854564667,-0.06300399255674909,-0.39779146258698567,0.06300399255674909,-0.39779146258698567
1774760568,890806421,0,264,4.607669189572334,0.40049999952316284,-0.04186366370546769,-0.39830601712654173,0.04186366370546769,-0.39830601712654173
1774760568,890806421,0,266,4.642575774341822,0.398499995470047,-0.027797968767423253,-0.397529268509921,0.027797968767423253,-0.397529268509921
1774760568,890806421,0,269,4.694935651496053,0.3972499966621399,-0.0069329828442202595,-0.3971894933113814,0.0069329828442202595,-0.3971894933113814
1774760568,890806421,0,271,4.72984223626554,0.39750000834465027,0.006937317142632808,-0.39743946742222214,-0.006937317142632808,-0.39743946742222214
1774760568,890806421,0,273,4.7647488210350275,0.39774999022483826,0.020816611423407738,-0.39720488845519736,-0.020816611423407738,-0.39720488845519736
1774760568,890806421,0,276,4.817108698189259,0.3987500071525574,0.041680710677740665,-0.3965656144467937,-0.041680710677740665,-0.3965656144467937
1774760568,890806421,0,279,4.86946857534349,0.4007500112056732,0.0626910986873691,-0.395816115925966,-0.0626910986873691,-0.395816115925966
1774760568,890806421,0,281,4.904375160112977,0.40299999713897705,0.07689600956172513,-0.3955957550423141,-0.07689600956172513,-0.3955957550423141
1774760568,890806421,0,283,4.939281744882464,0.4065000116825104,0.0914425910641086,-0.3960814462170164,-0.0914425910641086,-0.3960814462170164
1774760568,890806421,0,286,4.9916416220366955,0.4102500081062317,0.11308021220964372,-0.39435762292338805,-0.11308021220964372,-0.39435762292338805
1774760568,890806421,0,288,5.026548206806183,0.41449999809265137,0.12808752822935213,-0.3942129291777515,-0.12808752822935213,-0.3942129291777515
1774760568,890806421,0,290,5.06145479157567,0.42124998569488525,0.14407596496303526,-0.3958455087125674,-0.14407596496303526,-0.3958455087125674
1774760568,890806421,0,293,5.113814668729901,0.42774999141693115,0.16713522125996577,-0.39374594978433364,-0.16713522125996577,-0.39374594978433364
1774760568,890806421,0,295,5.148721253499389,0.43650001287460327,0.18447286091265921,-0.39560336806734536,-0.18447286091265921,-0.39560336806734536
1774760568,890806421,0,298,5.20108113065362,0.445250004529953,0.20903219961800013,-0.39313242814194777,-0.20903219961800013,-0.39313242814194777
1774760568,890806421,0,300,5.235987715423107,0.45500001311302185,0.22749999057423131,-0.39404157930550265,-0.22749999057423131,-0.39404157930550265
1774760568,890806421,0,303,5.288347592577338,0.4662500023841858,0.2539379353555387,-0.39103016470679025,-0.2539379353555387,-0.39103016470679025
1774760568,890806421,0,305,5.323254177346826,0.4792500138282776,0.27488649886448774,-0.39257863988814806,-0.27488649886448774,-0.39257863988814806
1774760568,890806421,0,310,5.410520639270544,0.42250001430511475,0.2715777607227752,-0.323653799558456,-0.2715777607227752,-0.323653799558456
1774760568,890806421,0,313,5.462880516424775,0.4269999861717224,0.291213277100583,-0.3122880328014351,-0.291213277100583,-0.3122880328014351
1774760568,890806421,0,315,5.4977871011942625,0.43299999833106995,0.30617722203422504,-0.3061772481131011,-0.30617722203422504,-0.3061772481131011
1774760568,890806421,0,317,5.53269368596375,0.4427500069141388,0.32380684350730754,-0.3019547925109055,-0.32380684350730754,-0.3019547925109055
1774760568,890806421,0,320,5.585053563117981,0.4582499861717224,0.35103984272250144,-0.29455742843755484,-0.35103984272250144,-0.29455742843755484
1774760568,890806421,0,329,5.742133194580674,0.7580000162124634,0.6497328104637906,-0.39039889803240824,-0.6497328104637906,-0.39039889803240824
1774760568,890806421,0,331,5.7770397793501616,0.809499979019165,0.7080046170163802,-0.3924534091016633,-0.7080046170163802,-0.3924534091016633
1774760568,967439088,1,41,0.7155849877744913,1.2905000448226929,0.9739527517987074,0.846644200919783,-0.9739527517987074,0.846644200919783
1774760568,967439088,1,44,0.7679448649287224,1.2230000495910645,0.8797526165408874,0.8495672162867446,-0.8797526165408874,0.8495672162867446
1774760568,967439088,1,47,0.8203047420829535,1.0692499876022339,0.7292267430106962,0.781999931755361,-0.7292267430106962,0.781999931755361
1774760568,967439088,1,49,0.8552113268524408,1.027750015258789,0.6742646821941898,0.7756527781230526,-0.6742646821941898,0.7756527781230526
1774760568,967439088,1,52,0.9075712040066719,0.9957500100135803,0.6130449257369694,0.7846617114847639,-0.6130449257369694,0.7846617114847639
1774760568,967439088,1,54,0.9424777887761593,0.9670000076293945,0.5683883491628081,0.7823194355832065,-0.5683883491628081,0.7823194355832065
1774760568,967439088,1,57,0.9948376659303904,0.940750002861023,0.512369179828784,0.7889793352456032,-0.512369179828784,0.7889793352456032
1774760568,967439088,1,59,1.0297442506998777,0.9175000190734863,0.4725474498268905,0.7864510109739513,-0.4725474498268905,0.7864510109739513
1774760568,967439088,1,62,1.0821041278541088,0.8999999761581421,0.4225244019753057,0.794652808980165,-0.4225244019753057,0.794652808980165
1774760568,967439088,1,64,1.1170107126235962,0.8812500238418579,0.38631459041299354,0.7920622713873678,-0.38631459041299354,0.7920622713873678
1774760568,967439088,1,67,1.1693705897778273,0.8657500147819519,0.33827548748422076,0.796927087419083,-0.33827548748422076,0.796927087419083
1774760568,967439088,1,69,1.2042771745473146,0.8532500267028809,0.3057774699500748,0.7965775209854958,-0.3057774699500748,0.7965775209854958
1774760568,967439088,1,72,1.2566370517015457,0.8420000076293945,0.2601923194165017,0.800789591443696,-0.2601923194165017,0.800789591443696
1774760568,967439088,1,74,1.291543636471033,0.8335000276565552,0.22974375171258746,0.8012116478512423,-0.22974375171258746,0.8012116478512423
1774760568,967439088,1,77,1.3439035136252642,0.8255000114440918,0.18569710630872377,0.8043424976978166,-0.18569710630872377,0.8043424976978166
1774760568,967439088,1,79,1.3788100983947515,0.8202499747276306,0.1565110822353534,0.8051796707432429,-0.1565110822353534,0.8051796707432429
1774760568,967439088,1,82,1.4311699755489826,0.8167499899864197,0.11366963778218246,0.8088014339683653,-0.11366963778218246,0.8088014339683653
1774760568,967439088,1,85,1.4835298527032137,0.8134999871253967,0.07090120491626418,0.8104043732572292,-0.07090120491626418,0.8104043732572292
1774760568,967439088,1,87,1.518436437472701,0.8132500052452087,0.0425622262417215,0.8121354738765452,-0.0425622262417215,0.8121354738765452
1774760568,967439088,1,90,1.5707963146269321,0.8140000104904175,9.90472321035098e-09,0.8140000104904174,-9.90472321035098e-09,0.8140000104904174
1774760568,967439088,1,92,1.6057028993964195,0.8169999718666077,-0.028512877668149778,0.8165022779130006,0.028512877668149778,0.8165022779130006
1774760568,967439088,1,95,1.6580627765506506,0.8392500281333923,-0.07314544881468141,0.8360564293393112,0.07314544881468141,0.8360564293393112
1774760568,967439088,1,97,1.692969361320138,0.8510000109672546,-0.10371080149721801,0.8446567872923725,0.10371080149721801,0.8446567872923725
1774760568,967439088,1,100,1.745329238474369,0.8542500138282776,-0.1483389467992657,0.8412720386344105,0.1483389467992657,0.8412720386344105
1774760568,967439088,1,102,1.7802358232438564,0.8607500195503235,-0.17895998032546384,0.8419405689226478,0.17895998032546384,0.8419405689226478
1774760568,967439088,1,105,1.8325957003980875,0.8677499890327454,-0.2245902116503793,0.8381821283570579,0.2245902116503793,0.8381821283570579
1774760568,967439088,1,107,1.8675022851675749,0.8797500133514404,-0.2572139989627323,0.8413091255474763,0.2572139989627323,0.8413091255474763
1774760568,967439088,1,110,1.919862162321806,0.8062499761581421,-0.2757537211345266,0.7576271572056181,0.2757537211345266,0.7576271572056181
1774760568,967439088,1,113,1.972222039476037,0.5989999771118164,-0.23404792859817422,0.551382389725008,0.23404792859817422,0.551382389725008
1774760568,967439088,1,115,2.0071286242455244,0.6010000109672546,-0.2539935714722916,0.5446909938978155,0.2539935714722916,0.5446909938978155
1774760568,967439088,1,118,2.0594885013997555,0.6100000143051147,-0.28637765142268523,0.5385980488433533,0.28637765142268523,0.5385980488433533
1774760568,967439088,1,120,2.094395086169243,0.6234999895095825,-0.3117499859943949,0.5399668352324465,0.3117499859943949,0.5399668352324465
1774760568,967439088,1,122,2.1293016709387302,0.7352499961853027,-0.3896231267213027,0.6235273658905465,0.3896231267213027,0.6235273658905465
1774760568,967439088,1,125,2.1816615480929613,0.7315000295639038,-0.41957117002133365,0.5992097517054619,0.41957117002133365,0.5992097517054619
1774760568,967439088,1,128,2.2340214252471924,0.6840000152587891,-0.42111244918931856,0.5389993747786701,0.42111244918931856,0.5389993747786701
1774760568,967439088,1,130,2.2689280100166798,0.7257500290870667,-0.4665031166553441,0.555956785074819,0.4665031166553441,0.555956785074819
1774760568,967439088,1,132,2.303834594786167,0.7269999980926514,-0.48645793990484437,0.540266295386127,0.48645793990484437,0.540266295386127
1774760568,967439088,1,135,2.356194471940398,0.734000027179718,-0.5190163871368291,0.5190164060829483,0.5190163871368291,0.5190164060829483
1774760568,967439088,1,137,2.3911010567098856,0.8527500033378601,-0.6236618607247871,0.5815741153713915,0.6236618607247871,0.5815741153713915
1774760568,967439088,1,139,2.426007641479373,0.878250002861023,-0.6628236801618147,0.5761838565441896,0.6628236801618147,0.5761838565441896
1774760568,967439088,1,142,2.478367518633604,0.8539999723434448,-0.6729611516924705,0.5257748958207763,0.6729611516924705,0.5257748958207763
1774760568,967439088,1,144,2.5132741034030914,0.9269999861717224,-0.7499587319901957,0.544876935347819,0.7499587319901957,0.544876935347819
1774760568,967439088,1,147,2.5656339805573225,0.9852499961853027,-0.8263001632042711,0.5366056235930945,0.8263001632042711,0.5366056235930945
1774760568,967439088,1,149,2.60054056532681,1.0505000352859497,-0.9004542687342688,0.5410475340060379,0.9004542687342688,0.5410475340060379
1774760568,967439088,1,151,2.6354471500962973,1.122249960899353,-0.9815419210315701,0.5440775974033981,0.9815419210315701,0.5440775974033981
1774760568,967439088,1,154,2.6878070272505283,1.22475004196167,-1.1007980347412512,0.5368951033441368,1.1007980347412512,0.5368951033441368
1774760568,967439088,1,156,2.7227136120200157,1.308500051498413,-1.1953742671464658,0.5322149436227804,1.1953742671464658,0.5322149436227804
1774760568,967439088,1,161,2.809980073943734,2.632999897003174,-2.489550293508344,0.857220971343588,2.489550293508344,0.857220971343588
1774760568,967439088,1,163,2.8448866587132215,2.5899999141693115,-2.476829219176203,0.7572427447206359,2.476829219176203,0.7572427447206359
1774760568,967439088,1,166,2.8972465358674526,2.5429999828338623,-2.4674620014564463,0.6152074317346721,2.4674620014564463,0.6152074317346721
1774760568,967439088,1,168,2.93215312063694,2.4927499294281006,-2.4382773509276743,0.5182719079951416,2.4382773509276743,0.5182719079951416
1774760568,967439088,1,171,2.984512997791171,2.4749999046325684,-2.444528539828508,0.38717534257119757,2.444528539828508,0.38717534257119757
1774760568,967439088,1,173,3.0194195825606585,2.4437499046325684,-2.425534556451075,0.2978182530560804,2.425534556451075,0.2978182530560804
1774760568,967439088,1,176,3.0717794597148895,2.4452500343322754,-2.4392935240876947,0.1705720778610287,2.4392935240876947,0.1705720778610287
1774760568,967439088,1,178,3.106686044484377,2.5037500858306885,-2.5022248668246263,0.08737967808170162,2.5022248668246263,0.08737967808170162
1774760568,967439088,1,181,3.159045921638608,2.505500078201294,-2.50511847947377,-0.043726944390338265,2.50511847947377,-0.043726944390338265
1774760568,967439088,1,183,3.1939525064080954,2.3677499294281006,-2.3645050135058905,-0.12391839819931601,2.3645050135058905,-0.12391839819931601
1774760568,967439088,1,186,3.2463123835623264,2.3559999465942383,-2.3430935385674108,-0.24626899495409965,2.3430935385674108,-0.24626899495409965
1774760568,967439088,1,188,3.281218968331814,2.535249948501587,-2.5105770792481157,-0.3528385332291545,2.5105770792481157,-0.3528385332291545
1774760568,967439088,1,191,3.333578845486045,2.244999885559082,-2.203752925563442,-0.42836611587620027,2.203752925563442,-0.42836611587620027
1774760568,967439088,1,193,3.3684854302555323,1.7882499694824219,-1.74241724911339,-0.4022686705996493,1.74241724911339,-0.4022686705996493
1774760568,967439088,1,196,3.4208453074097633,1.5010000467300415,-1.4428538614867417,-0.41373164572749954,1.4428538614867417,-0.41373164572749954
1774760568,967439088,1,198,3.4557518921792507,1.2899999618530273,-1.2268628804120063,-0.3986318781130868,1.2268628804120063,-0.3986318781130868
1774760568,967439088,1,201,3.508111769333482,1.1330000162124634,-1.0577466493909062,-0.4060308639004598,1.0577466493909062,-0.4060308639004598
1774760568,967439088,1,204,3.560471646487713,1.0127500295639038,-0.9251932005966339,-0.4119225217822457,0.9251932005966339,-0.4119225217822457
1774760568,967439088,1,206,3.5953782312572002,0.9127500057220459,-0.8203742820463857,-0.4001232438917689,0.8203742820463857,-0.4001232438917689
1774760568,967439088,1,209,3.6477381084114313,0.8347499966621399,-0.7300888090505996,-0.40469480825249005,0.7300888090505996,-0.40469480825249005
1774760568,967439088,1,212,3.7000979855656624,0.7730000019073486,-0.6555411916873161,-0.4096275734736794,0.6555411916873161,-0.4096275734736794
1774760568,967439088,1,214,3.7350045703351498,0.7179999947547913,-0.5952489843625444,-0.4015004845367433,0.5952489843625444,-0.4015004845367433
1774760568,967439088,1,217,3.787364447489381,0.6740000247955322,-0.5382803654747728,-0.40562332473456597,0.5382803654747728,-0.40562332473456597
1774760568,967439088,1,219,3.822271032258868,0.6342499852180481,-0.49290482638456223,-0.39914643412649803,0.49290482638456223,-0.39914643412649803
1774760568,967439088,1,222,3.8746309094130993,0.5997499823570251,-0.44570110801385726,-0.40131105598085864,0.44570110801385726,-0.40131105598085864
1774760568,967439088,1,225,3.9269907865673304,0.5715000033378601,-0.404111540101372,-0.40411151551529845,0.404111540101372,-0.40411151551529845
1774760568,967439088,1,227,3.9618973713368177,0.546750009059906,-0.372882621815074,-0.399867631542394,0.372882621815074,-0.399867631542394
1774760568,967439088,1,230,4.014257248491049,0.5245000123977661,-0.33714212174375546,-0.4017903094294032,0.33714212174375546,-0.4017903094294032
1774760568,967439088,1,232,4.049163833260536,0.5055000185966492,-0.31121689972079863,-0.39833944084083245,0.31121689972079863,-0.39833944084083245
1774760568,967439088,1,235,4.101523710414767,0.4892500042915344,-0.28062228667950395,-0.40077013226790337,0.28062228667950395,-0.40077013226790337
1774760568,967439088,1,238,4.153883587568998,0.47450000047683716,-0.25144670407953135,-0.4023988139396773,0.25144670407953135,-0.4023988139396773
1774760568,967439088,1,240,4.188790172338486,0.460750013589859,-0.23037501974233202,-0.39902120908765665,0.23037501974233202,-0.39902120908765665
1774760568,967439088,1,243,4.241150049492717,0.4494999945163727,-0.20406874030148386,-0.4005074210323507,0.20406874030148386,-0.4005074210323507
1774760568,967439088,1,245,4.276056634262204,0.43924999237060547,-0.18563508143176374,-0.3980956823923105,0.18563508143176374,-0.3980956823923105
1774760568,967439088,1,248,4.328416511416435,0.4307500123977661,-0.16136180814935094,-0.39938445143927137,0.16136180814935094,-0.39938445143927137
1774760568,967439088,1,250,4.363323096185923,0.4235000014305115,-0.14484554463868723,-0.3979598213513084,0.14484554463868723,-0.3979598213513084
1774760568,967439088,1,253,4.415682973340154,0.4167500138282776,-0.12184592561845826,-0.39854001610384204,0.12184592561845826,-0.39854001610384204
1774760568,967439088,1,255,4.450589558109641,0.41200000047683716,-0.10663346042573162,-0.3979614372154012,0.10663346042573162,-0.3979614372154012
1774760568,967439088,1,258,4.502949435263872,0.40700000524520874,-0.08462007313990468,-0.39810607567757256,0.08462007313990468,-0.39810607567757256
1774760568,967439088,1,260,4.5378560200333595,0.40424999594688416,-0.07019728911231056,-0.3981085276960776,0.07019728911231056,-0.3981085276960776
1774760568,967439088,1,263,4.590215897187591,0.40149998664855957,-0.048930553919956016,-0.3985072648922222,0.048930553919956016,-0.3985072648922222
1774760568,967439088,1,265,4.625122481957078,0.39899998903274536,-0.03477515464138819,-0.3974816723671652,0.03477515464138819,-0.3974816723671652
1774760568,967439088,1,268,4.677482359111309,0.39800000190734863,-0.013890014166306811,-0.39775755055650336,0.013890014166306811,-0.39775755055650336
