stamp_sec,stamp_nanosec,ax_mps2,ay_mps2,az_mps2,gx_rps,gy_rps,gz_rps
1774771449,500786985,1.428141,0.767342,11.180922,-0.025566,-0.266316,-0.239684
1774771449,518784628,1.173159,0.683545,8.546103,0.001065,-0.04048,-0.219444
1774771449,536776808,0.374693,0.594959,8.880095,-0.004261,-0.095874,-0.270577
1774771449,554786247,-0.454898,0.049081,7.989451,0.0,-0.147006,-0.24288
1774771449,572787687,1.054646,1.399411,10.348937,0.015979,-0.096939,-0.238619
1774771449,590787070,0.827197,0.514753,9.43914,-0.017044,-0.053263,-0.24288
1774771449,608781991,0.410606,0.916979,9.132683,0.013848,-0.061785,-0.230097
1774771449,626814134,0.324414,0.985214,10.044873,-0.030893,-0.098004,-0.238619
1774771449,644791426,0.391452,-0.009577,9.436746,-0.021305,-0.184291,-0.253533
1774771449,662788254,0.542287,0.876278,8.880095,0.028762,-0.112918,-0.239684
1774771449,680793267,0.932542,-0.132878,10.336966,-0.06072,-0.243946,-0.230097
1774771449,698797170,-0.047884,-0.142455,10.064027,-0.015979,0.006392,-0.238619
1774771449,716796776,-0.252588,0.477643,6.48709,-0.001065,-0.029827,-0.259925
1774771449,734785382,1.787272,-0.597353,13.344083,-0.026632,-0.276969,-0.24075
1774771449,752772025,0.805649,-4.368221,8.190564,-0.039415,0.002131,-0.24288
1774771449,770782243,1.26773,-1.271321,10.234015,-0.055394,-0.153398,-0.237554
1774771449,788771386,0.73502,0.379481,8.908825,0.087352,-0.100135,-0.210922
1774771449,806776973,0.472855,-0.414197,10.16578,-0.03835,-0.055394,-0.229032
1774771449,824789116,0.410606,-0.808043,9.88925,0.034088,-0.094809,-0.201335
1774771449,842786815,0.134075,-0.711078,9.409213,-0.018109,-0.088417,-0.218379
1774771449,860780736,0.240617,-0.2478,10.108319,0.0,-0.111853,-0.210922
1774771449,878821786,0.278924,-0.762553,9.266758,0.0,-0.158724,-0.208792
1774771449,896877187,0.494403,-0.69791,9.56723,0.018109,-0.116114,-0.218379
1774771449,914841627,-0.27653,-0.187945,8.550891,-0.005326,-0.14168,-0.204531
1774771449,932841252,1.266533,-0.837971,11.155783,-0.057524,-0.135289,-0.191748
1774771449,950826784,0.197522,-0.477643,8.516175,0.030893,-0.113983,-0.209857
1774771449,968840575,0.677559,-0.395043,9.387665,-0.015979,-0.12144,-0.191748
1774771449,986792904,0.223858,-0.715866,10.994174,-0.004261,-0.092678,-0.2024
1774771450,4790401,0.717063,-0.659603,10.184934,0.02024,-0.144876,-0.188552
1774771450,22788844,0.761356,-0.148441,8.350976,0.003196,-0.066046,-0.190682
1774771450,40782417,0.56982,-0.792481,10.360908,-0.008522,-0.109722,-0.189617
1774771450,58795286,0.220267,-0.505177,10.159795,0.036219,-0.054328,-0.183225
1774771450,76849561,0.721852,0.013168,9.510966,0.037284,-0.108657,-0.175769
1774771450,94826542,0.853533,-0.972046,9.874885,-0.005326,-0.084156,-0.170442
1774771450,112832429,0.032322,-0.371101,9.818622,0.017044,-0.05859,-0.168312
1774771450,130858613,0.33878,-0.507571,9.338584,0.014914,-0.068177,-0.157659
1774771450,148844556,0.269348,-0.289698,10.000581,0.015979,-0.082025,-0.160855
1774771450,166843610,0.225055,-0.538695,9.791088,0.013848,-0.096939,-0.157659
1774771450,184794961,0.337582,-0.638055,9.114726,0.003196,-0.132093,-0.15979
1774771450,202803737,0.636858,-0.290895,10.548853,0.046872,-0.137419,-0.160855
1774771450,220795421,0.180762,-0.336385,9.415198,0.021305,-0.123571,-0.158724
1774771450,238798957,0.113725,-0.333991,9.111135,0.018109,-0.137419,-0.145941
1774771450,256801937,0.351948,-0.266953,9.854534,-0.001065,-0.167247,-0.143811
1774771450,274797899,0.711078,-0.435745,10.521319,0.002131,-0.066046,-0.131028
1774771450,292797842,-0.227449,-0.980426,8.525752,0.011718,-0.106526,-0.140615
1774771450,310799933,0.251391,-0.205901,9.901221,0.009587,-0.13955,-0.135289
1774771450,329878342,0.499191,-0.52433,10.286688,0.023436,-0.09907,-0.138484
1774771450,346811208,0.405817,-0.5782,8.78672,0.022371,-0.100135,-0.124636
1774771450,364778614,0.269348,-0.069432,9.589975,0.018109,-0.091613,-0.125701
1774771450,382801705,0.295684,-0.858321,10.404003,0.005326,-0.117179,-0.127832
1774771450,400795315,0.393846,-0.435745,9.184157,0.033023,-0.126766,-0.116114
1774771450,418910349,0.505177,-0.594959,9.724051,0.017044,-0.122505,-0.11931
1774771450,436891107,0.471658,-0.675165,9.813833,0.011718,-0.103331,-0.112918
1774771450,454914476,0.424971,-0.638055,9.111135,0.010653,-0.092678,-0.111853
1774771450,472909975,0.325611,-0.489614,9.621099,0.027697,-0.094809,-0.105461
1774771450,490841919,0.31364,-0.559046,9.281123,-0.001065,-0.11931,-0.105461
1774771450,508814010,0.502782,-0.472855,9.831789,0.015979,-0.113983,-0.102265
1774771450,526801805,0.581791,-0.634463,9.967062,0.018109,-0.090547,-0.100135
1774771450,544774267,0.452504,-0.328006,9.700109,0.015979,-0.098004,-0.090547
1774771450,562815358,0.452504,-0.602142,9.706094,0.008522,-0.098004,-0.085221
1774771450,580804412,0.257377,-0.40462,9.704897,0.018109,-0.105461,-0.088417
1774771450,598808133,0.639252,-0.465672,10.064027,0.02024,-0.113983,-0.079895
1774771450,616830761,0.201113,-0.666785,9.583989,0.008522,-0.102265,-0.072438
1774771450,635749469,0.385466,-0.538695,9.715671,0.008522,-0.108657,-0.077764
1774771450,652886258,0.331597,-0.64404,9.804255,0.013848,-0.09907,-0.069242
1774771450,670842090,0.389058,-0.480037,9.694122,0.017044,-0.108657,-0.066046
1774771450,688830904,0.502782,-0.268151,9.916783,0.011718,-0.111853,-0.063916
1774771450,706857717,0.363919,-0.857124,9.807847,0.007457,-0.098004,-0.062851
1774771450,724811753,0.19393,-0.110133,9.411607,0.019175,-0.091613,-0.05859
1774771450,742812030,0.451307,-0.387861,9.922769,0.004261,-0.1012,-0.054328
1774771450,760798714,0.430956,-0.72664,9.803059,0.008522,-0.106526,-0.050067
1774771450,778811582,0.17358,-0.745794,9.901221,0.009587,-0.109722,-0.046872
1774771450,796813803,0.362722,-0.438139,9.747993,0.014914,-0.09907,-0.03835
1774771450,815541495,0.345962,0.144849,9.628283,0.009587,-0.105461,-0.041545
1774771450,832838356,0.295684,0.198719,9.622296,0.012783,-0.102265,-0.042611
1774771450,850847632,0.207098,0.361524,9.394848,0.008522,-0.098004,-0.04048
1774771450,868845723,0.374693,0.468066,9.715671,0.008522,-0.105461,-0.039415
1774771450,886859907,0.296881,0.391452,9.55047,0.009587,-0.108657,-0.04048
1774771450,904867850,0.299275,0.508768,9.662998,0.007457,-0.103331,-0.041545
1774771450,922842108,0.329203,0.424971,9.48463,0.008522,-0.1012,-0.04048
1774771450,940821144,0.411803,0.389058,9.668983,0.006392,-0.107592,-0.041545
1774771450,958865827,0.269348,0.380678,9.642648,0.010653,-0.104396,-0.042611
1774771450,976852085,0.328006,0.54109,9.554062,0.003196,-0.095874,-0.044741
1774771450,994849066,0.294487,0.424971,9.561244,0.011718,-0.100135,-0.042611
1774771451,12863779,0.427365,0.365116,9.557653,0.007457,-0.108657,-0.043676
1774771451,30846170,0.328006,0.056264,9.684546,0.008522,-0.107592,-0.045806
1774771451,48847708,0.329203,0.344765,9.579201,0.006392,-0.100135,-0.046872
1774771451,66816136,0.272939,0.312443,9.598354,0.007457,-0.098004,-0.041545
1774771451,84824823,0.405817,0.31364,9.5385,0.009587,-0.105461,-0.044741
1774771451,102824214,0.274136,0.277727,9.736021,0.007457,-0.103331,-0.043676
1774771451,120814530,0.368707,0.395043,9.580399,0.009587,-0.104396,-0.045806
1774771451,138818735,0.444124,0.374693,9.795877,0.006392,-0.109722,-0.044741
1774771451,156874070,0.278924,0.270545,9.630676,0.010653,-0.103331,-0.044741
1774771451,175493193,0.292093,0.263362,9.779117,0.010653,-0.098004,-0.043676
1774771451,192855647,0.372298,0.36751,9.623494,0.008522,-0.103331,-0.042611
1774771451,210799390,0.418985,0.257377,9.832987,0.005326,-0.109722,-0.045806
1774771451,228834317,0.307655,0.271742,9.679757,0.009587,-0.103331,-0.044741
1774771451,247051057,0.244209,0.353145,9.684546,0.010653,-0.096939,-0.043676
1774771451,264831061,0.426168,0.220267,9.671378,0.008522,-0.100135,-0.042611
1774771451,282833118,0.351948,0.241814,9.829395,0.006392,-0.109722,-0.042611
1774771451,300882453,0.403423,0.353145,9.76116,0.008522,-0.107592,-0.043676
1774771451,318831177,0.281319,0.459687,9.613917,0.011718,-0.096939,-0.044741
1774771451,336825734,0.372298,0.205901,9.701305,0.008522,-0.103331,-0.043676
1774771451,354831217,0.354342,0.341174,9.864111,0.006392,-0.107592,-0.042611
1774771451,372832719,0.451307,0.363919,9.751583,0.007457,-0.109722,-0.044741
1774771451,390834535,0.317232,0.51595,9.648633,0.012783,-0.09907,-0.045806
1774771451,408830148,0.312443,0.271742,9.654618,0.007457,-0.1012,-0.044741
1774771451,427242792,0.36751,0.311246,9.751583,0.006392,-0.103331,-0.042611
1774771451,444883502,0.277727,0.414197,9.519346,0.011718,-0.100135,-0.041545
1774771451,462865764,0.386664,0.475249,9.731233,0.005326,-0.098004,-0.044741
1774771451,482459244,0.260968,0.213084,9.673772,0.008522,-0.102265,-0.043676
1774771451,498877507,0.395043,0.270545,9.738416,0.007457,-0.106526,-0.044741
1774771451,516843120,0.304064,0.456095,9.589975,0.008522,-0.1012,-0.044741
1774771451,534842474,0.408211,0.416591,9.715671,0.008522,-0.1012,-0.043676
1774771451,552831865,0.271742,0.23104,9.709685,0.008522,-0.103331,-0.043676
1774771451,570804904,0.409408,0.349553,9.749189,0.007457,-0.104396,-0.045806
1774771451,588816701,0.304064,0.453701,9.647436,0.010653,-0.1012,-0.044741
1774771451,606835517,0.378284,0.259771,9.724051,0.008522,-0.09907,-0.044741
1774771451,624875981,0.312443,0.307655,9.712079,0.009587,-0.103331,-0.042611
1774771451,642879057,0.409408,0.319626,9.758766,0.006392,-0.108657,-0.043676
1774771451,660876837,0.306458,0.351948,9.734824,0.010653,-0.107592,-0.043676
1774771451,678882968,0.270545,0.300472,9.734824,0.011718,-0.09907,-0.045806
1774771451,696900469,0.413,0.290895,9.682152,0.008522,-0.105461,-0.041545
1774771451,714923581,0.398635,0.238223,9.894038,0.005326,-0.109722,-0.043676
1774771451,732833381,0.264559,0.365116,9.643845,0.010653,-0.107592,-0.045806
1774771451,750848400,0.402226,0.331597,9.714474,0.010653,-0.095874,-0.044741
1774771451,768845143,0.226252,0.363919,9.690532,0.007457,-0.105461,-0.043676
1774771451,786838996,0.353145,0.341174,9.651027,0.006392,-0.1012,-0.046872
1774771451,804815702,0.235829,0.361524,9.572019,0.009587,-0.098004,-0.042611
1774771451,822890017,0.377087,0.331597,9.707291,0.006392,-0.1012,-0.043676
1774771451,840878723,0.186748,0.390255,9.622296,0.007457,-0.103331,-0.043676
1774771451,858916631,0.318429,0.225055,9.722853,0.009587,-0.104396,-0.046872
1774771451,876893281,0.257377,0.423774,9.636662,0.008522,-0.09907,-0.041545
1774771451,894882154,0.372298,0.448913,9.674969,0.005326,-0.1012,-0.044741
1774771451,912890285,0.205901,0.3304,9.627085,0.008522,-0.102265,-0.044741
1774771451,930848768,0.331597,0.260968,9.714474,0.009587,-0.102265,-0.045806
1774771451,948856270,0.274136,0.423774,9.677363,0.010653,-0.102265,-0.042611
1774771451,967028010,0.401029,0.476446,9.659407,0.006392,-0.100135,-0.043676
1774771451,984850236,0.278924,0.263362,9.698911,0.008522,-0.103331,-0.043676
1774771452,2821960,0.366313,0.287304,9.667787,0.009587,-0.105461,-0.045806
1774771452,20833704,0.301669,0.435745,9.667787,0.010653,-0.102265,-0.043676
1774771452,38918152,0.418985,0.377087,9.721656,0.008522,-0.100135,-0.043676
1774771452,56942877,0.266953,0.417788,9.643845,0.008522,-0.105461,-0.043676
1774771452,74943326,0.304064,0.281319,9.618706,0.008522,-0.1012,-0.043676
1774771452,92891201,0.300472,0.373495,9.737218,0.006392,-0.100135,-0.042611
1774771452,110917352,0.409408,0.316035,9.698911,0.009587,-0.107592,-0.044741
1774771452,128857838,0.300472,0.141258,9.697714,0.009587,-0.103331,-0.044741
1774771452,146858379,0.354342,0.434548,9.603143,0.008522,-0.1012,-0.044741
1774771452,164855013,0.2478,0.307655,9.671378,0.009587,-0.096939,-0.041545
1774771452,182861850,0.42138,0.250194,9.698911,0.009587,-0.109722,-0.043676
1774771452,200861410,0.20231,0.328006,9.673772,0.010653,-0.105461,-0.044741
1774771452,218851802,0.392649,0.389058,9.629479,0.008522,-0.1012,-0.044741
1774771452,236863306,0.215478,0.301669,9.604341,0.011718,-0.09907,-0.041545
1774771452,254861162,0.401029,0.246603,9.67856,0.006392,-0.103331,-0.044741
1774771452,272853499,0.177171,0.318429,9.709685,0.008522,-0.104396,-0.044741
1774771452,290821559,0.371101,0.362722,9.648633,0.007457,-0.104396,-0.045806
1774771452,308841785,0.245406,0.383072,9.665392,0.010653,-0.098004,-0.042611
1774771452,326863640,0.39624,0.317232,9.677363,0.007457,-0.105461,-0.044741
